RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,56,41,15,5,68,58,10,5
2,69,53,16,5,89,69,20,5
3,64,44,20,5,96,79,17,5
4,74,48,26,5,74,62,12,5
5,49,32,17,5,80,58,22,5
6,66,41,25,5,60,45,15,5
7,66,41,25,5,58,43,15,5
8,51,35,16,5,73,55,18,5
9,55,35,20,5,66,49,17,5
10,49,33,16,5,66,48,18,5
