RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,58,43,15,5,67,50,17,5
2,73,45,28,5,74,57,17,5
3,55,40,15,5,81,61,20,5
4,59,42,17,5,75,62,13,5
5,77,43,34,5,70,55,15,5
6,46,34,12,5,77,60,17,5
7,56,35,21,5,74,60,14,5
8,49,31,18,5,62,49,13,5
9,54,34,20,5,72,56,16,5
10,55,35,20,5,82,61,21,5
