RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,62,42,20,5,82,63,19,5
2,62,46,16,5,76,63,13,5
3,75,50,25,5,73,60,13,5
4,72,46,26,5,86,66,20,5
5,54,36,18,5,74,56,18,5
6,58,39,19,5,67,51,16,5
7,55,37,18,5,77,60,17,5
8,48,34,14,5,74,55,19,5
9,64,40,24,5,55,44,11,5
10,56,37,19,5,76,60,16,5
