RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,56,39,17,5,78,64,14,5
2,60,41,19,5,72,56,16,5
3,67,42,25,5,77,62,15,5
4,61,38,23,5,71,54,17,5
5,46,30,16,5,70,53,17,5
6,73,42,31,5,69,53,16,5
7,48,33,15,5,54,41,13,5
8,56,35,21,5,87,69,18,5
9,46,32,14,5,73,58,15,5
10,54,35,19,5,86,65,21,5
