RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,61,45,16,5,72,61,11,5
2,68,47,21,5,75,61,14,5
3,61,39,22,5,80,60,20,5
4,57,41,16,5,81,62,19,5
5,56,37,19,5,65,53,12,5
6,80,49,31,5,71,59,12,5
7,56,34,22,5,88,67,21,5
8,52,37,15,5,62,47,15,5
9,59,38,21,5,75,55,20,5
10,48,34,14,5,75,57,18,5
