,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
36,17,87,44,43,23.87,21,9,12,25.76,140160,66136,43272,18600,7,0,51,5,241227-111829_Run_3_Idx_18725,2000,0,5e-05,20000000,2803200.0,1322720.0,865440.0,372000.0,0.4942528735632184,0.5714285714285714
37,18,90,44,46,24.38,21,9,12,26.05,148096,69632,41992,18184,7,0,51,5,241227-111829_Run_3_Idx_18725,2000,0,5e-05,20000000,2961920.0,1392640.0,839840.0,363680.0,0.5111111111111111,0.5714285714285714
38,19,93,44,49,24.59,20,9,11,26.6,158192,68664,34656,16936,7,0,51,5,241227-111829_Run_3_Idx_18725,2000,0,5e-05,20000000,3163840.0,1373280.0,693120.0,338720.0,0.5268817204301075,0.55
39,20,95,41,54,24.79,15,9,6,26.6,151280,63000,26680,16200,7,0,51,5,241227-111829_Run_3_Idx_18725,2000,0,5e-05,20000000,3025600.0,1260000.0,533600.0,324000.0,0.5684210526315789,0.4
40,1,89,47,42,24.08,21,10,11,25.95,140688,71968,39336,19312,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2813760.0,1439360.0,786720.0,386240.0,0.47191011235955055,0.5238095238095238
41,2,88,47,41,24.23,22,9,13,26.27,139616,73136,41712,17608,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2792320.0,1462720.0,834240.0,352160.0,0.4659090909090909,0.5909090909090909
42,3,87,45,42,24.49,21,10,11,26.43,133064,68944,38952,18800,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2661280.0,1378880.0,779040.0,376000.0,0.4827586206896552,0.5238095238095238
43,4,85,48,37,23.52,19,9,10,25.74,126808,70576,34328,16936,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2536160.0,1411520.0,686560.0,338720.0,0.43529411764705883,0.5263157894736842
44,5,82,44,38,23.85,19,8,11,26.37,123792,64832,33048,14240,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2475840.0,1296640.0,660960.0,284800.0,0.4634146341463415,0.5789473684210527
45,6,88,45,43,24.2,19,7,12,26.68,141976,70512,35992,13432,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2839520.0,1410240.0,719840.0,268640.0,0.48863636363636365,0.631578947368421
46,7,90,44,46,23.62,22,7,15,25.73,138112,66280,38816,12208,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2762240.0,1325600.0,776320.0,244160.0,0.5111111111111111,0.6818181818181818
47,8,91,42,49,23.97,22,8,14,25.86,143808,63160,43056,15328,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2876160.0,1263200.0,861120.0,306560.0,0.5384615384615384,0.6363636363636364
48,9,93,41,52,24.23,24,8,16,26.17,149824,64160,47168,15456,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2996480.0,1283200.0,943360.0,309120.0,0.5591397849462365,0.6666666666666666
49,10,92,46,46,24.52,22,8,14,26.55,150432,73408,43920,15264,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,3008640.0,1468160.0,878400.0,305280.0,0.5,0.6363636363636364
50,11,91,47,44,24.1,22,8,14,26.18,152624,73592,42160,15168,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,3052480.0,1471840.0,843200.0,303360.0,0.4835164835164835,0.6363636363636364
51,12,97,41,56,24.46,21,8,13,26.33,156320,62848,36936,13472,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,3126400.0,1256960.0,738720.0,269440.0,0.5773195876288659,0.6190476190476191
52,13,92,44,48,23.68,21,8,13,25.67,146712,66864,37592,13976,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2934240.0,1337280.0,751840.0,279520.0,0.5217391304347826,0.6190476190476191
53,14,91,45,46,23.88,20,8,12,26.0,147208,69344,42784,16960,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2944160.0,1386880.0,855680.0,339200.0,0.5054945054945055,0.6
54,15,89,44,45,23.97,21,9,12,26.05,142240,67704,43688,18248,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2844800.0,1354080.0,873760.0,364960.0,0.5056179775280899,0.5714285714285714
55,16,95,46,49,24.87,23,9,14,26.83,161048,75096,47672,18760,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,3220960.0,1501920.0,953440.0,375200.0,0.5157894736842106,0.6086956521739131
56,17,91,43,48,24.54,17,8,9,26.18,154664,68568,35944,16960,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,3093280.0,1371360.0,718880.0,339200.0,0.5274725274725275,0.5294117647058824
57,18,90,45,45,24.76,21,9,12,26.43,148640,71368,41576,17960,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2972800.0,1427360.0,831520.0,359200.0,0.5,0.5714285714285714
58,19,89,47,42,24.24,17,8,9,26.41,147360,73696,31848,15936,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2947200.0,1473920.0,636960.0,318720.0,0.47191011235955055,0.5294117647058824
59,20,82,46,36,24.02,15,9,6,26.07,130888,70672,30584,18056,7,10000000,51,5,241227-124552_Run_23_Idx_69674,2000,10000000,5e-05,20000000,2617760.0,1413440.0,611680.0,361120.0,0.43902439024390244,0.4
60,1,159,91,68,24.48,44,21,23,26.27,100736,59784,31176,16360,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,2014720.0,1195680.0,623520.0,327200.0,0.4276729559748428,0.5227272727272727
61,2,159,84,75,24.25,43,20,23,26.07,99720,53240,32520,16040,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1994400.0,1064800.0,650400.0,320800.0,0.4716981132075472,0.5348837209302325
62,3,160,81,79,24.52,43,20,23,26.21,94792,49976,30520,15736,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1895840.0,999520.0,610400.0,314720.0,0.49375,0.5348837209302325
63,4,158,80,78,24.53,43,20,23,26.49,98384,51728,31656,16072,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1967680.0,1034560.0,633120.0,321440.0,0.4936708860759494,0.5348837209302325
64,5,157,89,68,24.22,43,20,23,26.07,109360,68752,28736,14144,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,2187200.0,1375040.0,574720.0,282880.0,0.43312101910828027,0.5348837209302325
65,6,159,85,74,24.09,43,20,23,25.84,95240,53472,31896,14968,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1904800.0,1069440.0,637920.0,299360.0,0.46540880503144655,0.5348837209302325
66,7,158,80,78,24.47,44,21,23,26.41,95688,50712,35120,16472,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1913760.0,1014240.0,702400.0,329440.0,0.4936708860759494,0.5227272727272727
67,8,160,83,77,24.16,46,22,24,26.17,85768,48200,38272,18056,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1715360.0,964000.0,765440.0,361120.0,0.48125,0.5217391304347826
68,9,157,88,69,23.84,43,22,21,25.74,99280,60200,37168,18768,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1985600.0,1204000.0,743360.0,375360.0,0.4394904458598726,0.4883720930232558
69,10,156,89,67,24.16,50,21,29,26.16,97712,62216,43448,18544,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1954240.0,1244320.0,868960.0,370880.0,0.42948717948717946,0.58
70,11,159,84,75,24.17,41,19,22,26.12,93336,56432,33248,15872,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1866720.0,1128640.0,664960.0,317440.0,0.4716981132075472,0.5365853658536586
71,12,159,82,77,24.52,48,20,28,26.58,84848,49312,43000,17728,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1696960.0,986240.0,860000.0,354560.0,0.48427672955974843,0.5833333333333334
72,13,159,84,75,24.57,41,19,22,26.61,84760,50752,35320,16536,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1695200.0,1015040.0,706400.0,330720.0,0.4716981132075472,0.5365853658536586
73,14,156,92,64,24.45,47,20,27,26.49,91808,63696,41560,17744,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1836160.0,1273920.0,831200.0,354880.0,0.41025641025641024,0.574468085106383
74,15,159,84,75,24.3,47,21,26,26.06,87192,50896,37368,17928,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1743840.0,1017920.0,747360.0,358560.0,0.4716981132075472,0.5531914893617021
75,16,158,86,72,24.2,47,21,26,26.19,86248,52392,38152,17896,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,1724960.0,1047840.0,763040.0,357920.0,0.45569620253164556,0.5531914893617021
76,17,155,92,63,24.25,49,22,27,26.14,102592,70496,36880,18144,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,2051840.0,1409920.0,737600.0,362880.0,0.4064516129032258,0.5510204081632653
77,18,154,93,61,24.62,44,21,23,26.55,105376,71808,31424,17136,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,2107520.0,1436160.0,628480.0,342720.0,0.3961038961038961,0.5227272727272727
78,19,153,85,68,24.14,40,20,20,26.15,143520,86576,27008,15504,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,2870400.0,1731520.0,540160.0,310080.0,0.4444444444444444,0.5
79,20,157,88,69,24.44,42,19,23,26.38,100296,61160,30400,14592,4,6000000,51,5,241227-121634_Run_14_Idx_3213,2000,6000000,5e-05,20000000,2005920.0,1223200.0,608000.0,291840.0,0.4394904458598726,0.5476190476190477
80,1,17,8,9,2.71,12,3,9,0.0,9816,5832,1728,432,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,196320.0,116640.0,34560.0,8640.0,0.5294117647058824,0.75
81,2,17,8,9,3.47,15,4,11,0.0,11848,6832,2040,536,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,236960.0,136640.0,40800.0,10720.0,0.5294117647058824,0.7333333333333333
82,3,19,8,11,2.74,14,4,10,0.07,14464,6928,2016,576,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,289280.0,138560.0,40320.0,11520.0,0.5789473684210527,0.7142857142857143
83,4,17,7,10,3.53,14,4,10,0.07,17480,8088,1936,536,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,349600.0,161760.0,38720.0,10720.0,0.5882352941176471,0.7142857142857143
84,5,16,7,9,2.62,13,4,9,0.08,9008,5608,1712,536,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,180160.0,112160.0,34240.0,10720.0,0.5625,0.6923076923076923
85,6,19,7,12,2.47,13,4,9,0.15,12088,5104,1712,536,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,241760.0,102080.0,34240.0,10720.0,0.631578947368421,0.6923076923076923
86,7,19,7,12,1.89,13,4,9,0.0,12656,5896,1712,536,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,253120.0,117920.0,34240.0,10720.0,0.631578947368421,0.6923076923076923
87,8,15,7,8,2.87,13,4,9,0.0,9528,5384,1712,536,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,190560.0,107680.0,34240.0,10720.0,0.5333333333333333,0.6923076923076923
88,9,22,7,15,1.5,13,4,9,0.0,14736,4736,1712,536,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,294720.0,94720.0,34240.0,10720.0,0.6818181818181818,0.6923076923076923
89,10,18,7,11,2.44,8,2,6,0.12,14656,6064,1152,288,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,293120.0,121280.0,23040.0,5760.0,0.6111111111111112,0.75
90,11,20,7,13,2.05,12,4,8,0.0,13488,4672,1568,536,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,269760.0,93440.0,31360.0,10720.0,0.65,0.6666666666666666
91,12,19,6,13,1.95,12,3,9,0.17,13920,5328,1568,392,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,278400.0,106560.0,31360.0,7840.0,0.6842105263157895,0.75
92,13,16,7,9,2.75,11,4,7,0.09,10080,6936,1424,536,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,201600.0,138720.0,28480.0,10720.0,0.5625,0.6363636363636364
93,14,12,7,5,3.92,13,4,9,0.08,9696,7672,1552,496,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,193920.0,153440.0,31040.0,9920.0,0.4166666666666667,0.6923076923076923
94,15,20,7,13,1.4,12,4,8,0.0,10432,4712,1728,576,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,208640.0,94240.0,34560.0,11520.0,0.65,0.6666666666666666
95,16,16,7,9,2.5,9,3,6,0.11,12904,6696,1256,392,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,258080.0,133920.0,25120.0,7840.0,0.5625,0.6666666666666666
96,17,20,7,13,2.2,11,3,8,0.09,14048,5096,1584,432,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,280960.0,101920.0,31680.0,8640.0,0.65,0.7272727272727273
97,18,18,7,11,2.17,8,2,6,0.12,14192,6480,1152,288,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,283840.0,129600.0,23040.0,5760.0,0.6111111111111112,0.75
98,19,17,7,10,2.0,10,3,7,0.2,9440,4912,1440,432,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,188800.0,98240.0,28800.0,8640.0,0.5882352941176471,0.7
99,20,15,7,8,3.2,8,2,6,0.12,10160,5432,1152,288,14,4000000,51,5,241227-112125_Run_12_Idx_40372,2000,4000000,5e-05,20000000,203200.0,108640.0,23040.0,5760.0,0.5333333333333333,0.75
100,1,160,104,56,24.58,88,50,38,26.32,26400,16088,29952,16976,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,528000.0,321760.0,599040.0,339520.0,0.35,0.4318181818181818
101,2,160,106,54,24.59,96,53,43,26.73,25632,16232,31568,17776,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,512640.0,324640.0,631360.0,355520.0,0.3375,0.4479166666666667
102,3,160,103,57,24.0,84,53,31,25.9,24808,15664,27488,17616,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,496160.0,313280.0,549760.0,352320.0,0.35625,0.36904761904761907
103,4,160,105,55,24.69,89,50,39,26.64,25088,16192,29904,16912,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,501760.0,323840.0,598080.0,338240.0,0.34375,0.43820224719101125
104,5,160,103,57,24.37,84,52,32,26.29,24920,15832,27936,17568,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,498400.0,316640.0,558720.0,351360.0,0.35625,0.38095238095238093
105,6,160,106,54,24.79,87,52,35,26.77,25984,16872,29248,17648,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,519680.0,337440.0,584960.0,352960.0,0.3375,0.40229885057471265
106,7,160,109,51,24.85,82,54,28,26.83,26776,18136,28608,18880,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,535520.0,362720.0,572160.0,377600.0,0.31875,0.34146341463414637
107,8,160,105,55,24.24,81,53,28,26.33,26472,16512,27456,18048,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,529440.0,330240.0,549120.0,360960.0,0.34375,0.345679012345679
108,9,160,108,52,24.09,82,52,30,25.85,31448,20000,26768,17264,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,628960.0,400000.0,535360.0,345280.0,0.325,0.36585365853658536
109,10,160,105,55,24.46,85,54,31,26.34,26200,16512,27808,17936,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,524000.0,330240.0,556160.0,358720.0,0.34375,0.36470588235294116
110,11,160,108,52,24.22,85,51,34,26.01,27096,17184,28016,16736,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,541920.0,343680.0,560320.0,334720.0,0.325,0.4
111,12,160,106,54,24.4,82,50,32,26.29,25576,16552,26656,16496,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,511520.0,331040.0,533120.0,329920.0,0.3375,0.3902439024390244
112,13,160,104,56,24.19,84,52,32,26.05,24016,15536,27920,17344,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,480320.0,310720.0,558400.0,346880.0,0.35,0.38095238095238093
113,14,160,104,56,24.7,83,52,31,26.57,28776,18304,28512,17824,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,575520.0,366080.0,570240.0,356480.0,0.35,0.37349397590361444
114,15,160,101,59,23.96,83,52,31,25.89,30784,18696,27520,17248,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,615680.0,373920.0,550400.0,344960.0,0.36875,0.37349397590361444
115,16,160,104,56,23.99,78,51,27,25.92,24616,15320,25152,16816,2,8000000,51,5,241227-124906_Run_17_Idx_87790,2000,8000000,5e-05,20000000,492320.0,306400.0,503040.0,336320.0,0.35,0.34615384615384615
