RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,67,45,22,5,82,61,21,5
2,65,46,19,5,71,59,12,5
3,65,44,21,5,78,61,17,5
4,73,49,24,5,83,66,17,5
5,60,36,24,5,76,58,18,5
6,58,39,19,5,60,50,10,5
7,57,37,20,5,80,61,19,5
8,70,46,24,5,69,56,13,5
9,49,33,16,5,70,53,17,5
10,52,35,17,5,67,49,18,5
