timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740944880.161,0,8,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,14418952.0,482,0,56492,32.2391,14.712412,236.002606,28,356672.0,51,0,1038
1740944881.161,0,14,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44415744.0,1400,0,336906,32.98404,16.558084,219.217938,28,467000.0,106,0,535
1740944882.161,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44408568.0,1400,0,606989,33.367096,16.985542,187.174479,28,498568.0,104,0,535
1740944883.161,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44398848.0,1399,1,906399,33.105206,16.758158,194.803874,28,470304.0,103,0,384
1740944884.161,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44415744.0,1400,0,1169970,33.12867,16.569212,179.036462,28,459960.0,102,0,535
1740944885.161,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44415744.0,1400,0,1427900,33.243176,16.698334,211.079922,28,477416.0,104,0,745
1740944886.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44408568.0,1400,0,1714876,33.12547,16.820915,226.847334,28,490384.0,105,0,745
1740944887.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44415744.0,1400,0,1989676,32.94071,16.627483,219.217938,28,491784.0,105,0,745
1740944888.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44308176.0,1397,3,2260526,33.11,16.353432,226.847334,28,501472.0,102,0,745
1740944889.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44415744.0,1400,0,2219692,33.0172,16.30632,259.908035,28,481992.0,105,0,535
1740944890.161,0,12,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44408568.0,1400,0,2296446,33.10167,16.649124,169.881190,28,460224.0,102,0,535
1740944891.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44415744.0,1400,0,2236296,33.126057,17.014889,219.217938,28,474000.0,107,0,535
1740944892.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44379888.0,1399,1,2316612,33.216003,16.891098,179.036462,28,459208.0,101,0,276
1740944893.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44415744.0,1400,0,2256091,33.12967,16.528843,202.941891,28,470016.0,102,0,535
1740944894.161,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44408568.0,1400,0,2332840,33.151787,16.510399,202.941891,28,480184.0,102,0,198
1740944895.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44415744.0,1400,0,2272676,33.214733,16.915403,226.847334,28,469152.0,104,0,384
1740944896.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44415744.0,1400,0,2212145,33.158844,16.854586,194.803874,28,490768.0,107,0,384
1740944897.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,15,1.0,28,44415744.0,1400,0,2288069,33.225067,16.359655,236.002606,28,536960.0,105,0,384
1740944898.161,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,14,1.0,28,35043008.0,1128,272,2074760,33.168106,15.338607,226.847334,28,282848.0,62,14,0
1740944899.161,0,11,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,10,1.0,17,17399784.0,1070,330,2167336,32.800198,15.147994,169.881190,28,163720.0,40,21,0
1740944900.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,6,1.0,6,6255520.0,1265,135,2081133,32.44641,15.379193,179.036462,27,150080.0,43,30,0
1740944901.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,6,1.0,6,6274416.0,1269,131,1995008,32.73215,15.384655,194.803874,28,163408.0,42,24,0
1740944902.161,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,6,1.0,5,5602368.0,1278,122,1992826,32.80822,15.185932,179.036462,28,167152.0,42,22,0
1740944903.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,5,1.0,4,4324432.0,1288,112,2011003,33.0331,15.245313,226.847334,28,165840.0,40,20,0
1740944904.161,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,4,1.0,3,3657208.0,1307,93,1975409,33.178036,15.275417,211.079922,28,166656.0,40,20,0
1740944905.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,4,1.0,3,3921408.0,1301,99,2041877,32.774002,15.307613,244.140637,28,167936.0,42,20,0
1740944906.161,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,48239,4,1.0,4,4356448.0,1296,104,2055415,32.711227,15.296732,236.002606,28,170864.0,42,20,0
