timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740957287.284,0,5,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,27,4848.0,5,0,0,33.642002,7.1414957,122.070318,28,17408.0,4,0,0
1740957288.284,0,8,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,18885064.0,630,0,62242,31.095556,25.196491,145.975747,28,581216.0,54,0,535
1740957289.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,43654888.0,1377,2,271282,33.428593,24.700184,154.113778,28,460632.0,98,0,745
1740957290.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44379888.0,1399,2,538110,33.479053,24.401371,162.251794,28,458960.0,99,0,198
1740957291.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44415744.0,1400,0,824152,33.634842,25.084677,97.147627,28,476952.0,100,0,745
1740957292.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44415744.0,1400,0,1093336,33.6015625,25.664013,104.777023,28,470136.0,100,0,535
1740957293.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44372712.0,1399,0,1408402,33.598522,25.201244,122.070318,28,467368.0,100,0,535
1740957294.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44451600.0,1401,0,1660724,33.63562,24.863083,122.070318,28,493416.0,100,0,384
1740957295.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44344032.0,1398,1,1928780,33.648262,24.806534,130.208335,28,514720.0,100,0,276
1740957296.284,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44434704.0,1400,1,2230755,33.690563,25.215782,137.837731,28,483864.0,100,0,1038
1740957297.284,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44408568.0,1400,0,2307529,33.62414,24.993397,145.975747,28,491712.0,100,0,745
1740957298.284,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44415744.0,1400,0,2246662,33.54636,24.696774,154.113778,28,475704.0,100,0,745
1740957299.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44415744.0,1400,0,2186503,33.4691,24.420094,162.251794,28,477136.0,100,0,535
1740957300.284,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44415744.0,1400,0,2262356,33.683342,25.229408,97.147627,28,477536.0,100,0,384
1740957301.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44408568.0,1400,0,2202754,33.70616,25.558033,104.777023,28,491360.0,100,0,745
1740957302.284,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44415744.0,1400,0,2278617,33.70264,25.110577,112.915039,28,486672.0,100,0,384
1740957303.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44415744.0,1400,0,2218483,33.7717,24.968988,122.070318,28,502184.0,100,0,535
1740957304.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,44379888.0,1399,1,2298786,33.6744,24.73923,130.208335,28,459944.0,100,0,535
1740957305.284,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,15,1.0,28,42968768.0,1356,44,2275347,33.37782,24.992523,137.837731,28,454912.0,96,2,0
1740957306.284,0,11,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,61965,13,1.0,23,22679696.0,930,470,2136146,30.040567,23.23682,145.975747,28,174080.0,40,20,0
