Time,Transfer,Bitrate,Retr,Cwnd
114.00,5.00,41.9,0,MBytes
115.00,5.12,43.0,0,MBytes
116.00,5.00,41.9,0,MBytes
117.00,5.00,41.9,0,MBytes
118.00,5.12,43.0,0,MBytes
119.00,5.00,41.9,0,MBytes
120.00,5.12,43.0,0,MBytes
121.00,5.00,41.9,0,MBytes
122.00,5.12,43.0,0,MBytes
123.00,5.00,41.9,0,MBytes
124.00,5.00,41.9,0,MBytes
125.00,5.12,43.0,0,MBytes
126.00,5.12,43.0,0,MBytes
127.00,5.00,42.0,0,MBytes
128.00,5.12,43.0,0,MBytes
129.00,5.00,41.9,0,MBytes
130.00,5.00,41.9,0,MBytes
131.00,5.12,43.0,0,MBytes
132.00,5.00,41.9,0,MBytes
133.00,5.12,43.0,0,MBytes
134.00,5.00,42.0,0,MBytes
135.00,5.00,41.9,0,MBytes
136.00,5.12,43.0,0,MBytes
137.00,5.00,41.9,0,MBytes
138.00,5.12,43.0,0,MBytes
139.00,5.00,41.9,0,MBytes
140.00,5.00,41.9,0,MBytes
141.00,5.12,43.0,0,MBytes
142.00,5.00,41.9,0,MBytes
143.00,5.12,43.0,0,MBytes
144.00,5.12,43.0,0,MBytes
145.00,5.00,41.9,0,MBytes
146.00,5.00,41.9,0,MBytes
147.00,5.12,43.0,0,MBytes
148.00,5.00,41.9,0,MBytes
149.00,5.00,41.9,0,MBytes
150.00,5.12,43.0,0,MBytes
151.00,5.00,41.9,0,MBytes
152.00,5.12,43.0,0,MBytes
153.00,5.00,41.9,0,MBytes
154.00,5.12,43.0,0,MBytes
155.00,5.00,41.9,0,MBytes
156.00,5.12,43.0,0,MBytes
157.00,5.00,41.9,0,MBytes
158.00,5.00,41.9,0,MBytes
159.00,5.12,43.0,0,MBytes
160.00,5.00,41.9,0,MBytes
161.00,5.12,43.0,0,MBytes
162.00,5.00,41.9,0,MBytes
163.00,5.00,41.9,0,MBytes
164.00,5.12,43.0,0,MBytes
165.00,5.12,43.0,0,MBytes
166.00,5.00,42.0,0,MBytes
167.00,5.00,41.9,0,MBytes
168.00,5.12,43.0,0,MBytes
169.00,5.00,41.9,0,MBytes
170.00,5.12,43.0,0,MBytes
171.00,5.00,41.9,0,MBytes
172.00,5.12,43.0,0,MBytes
173.00,5.00,41.9,0,MBytes
174.00,5.00,41.9,0,MBytes
175.00,5.12,43.0,0,MBytes
176.00,5.12,43.0,0,MBytes
177.00,5.00,41.9,0,MBytes
178.00,5.00,41.9,0,MBytes
179.00,5.00,41.9,0,MBytes
180.00,5.12,43.0,0,MBytes
181.00,5.00,41.9,0,MBytes
182.00,5.12,43.0,0,MBytes
183.00,5.00,41.9,0,MBytes
184.00,5.12,43.0,0,MBytes
185.00,5.00,41.9,0,MBytes
186.00,5.12,43.0,0,MBytes
187.00,5.00,41.9,0,MBytes
188.00,5.00,41.9,0,MBytes
189.00,5.12,43.0,0,MBytes
190.00,5.00,41.9,0,MBytes
191.00,5.12,43.0,0,MBytes
192.00,5.00,41.9,0,MBytes
193.00,5.12,43.0,0,MBytes
194.00,5.00,41.9,0,MBytes
195.00,5.00,41.9,0,MBytes
196.00,5.12,43.0,0,MBytes
197.00,5.00,41.9,0,MBytes
198.00,5.12,43.0,0,MBytes
199.00,5.00,41.9,0,MBytes
200.00,5.12,43.0,0,MBytes
201.00,5.00,42.0,0,MBytes
202.00,5.00,41.9,0,MBytes
203.00,5.12,43.0,0,MBytes
204.00,5.00,41.9,0,MBytes
205.00,5.12,43.0,0,MBytes
206.00,5.00,41.9,0,MBytes
207.00,5.00,41.9,0,MBytes
208.00,5.12,43.0,0,MBytes
209.00,5.00,41.9,0,MBytes
210.00,5.12,43.0,0,MBytes
211.00,5.00,41.9,0,MBytes
212.00,5.12,43.0,0,MBytes
213.00,5.12,43.0,0,MBytes
214.00,5.00,41.9,0,MBytes
215.00,5.00,41.9,0,MBytes
216.00,5.00,41.9,0,MBytes
217.00,5.12,43.0,0,MBytes
218.00,5.00,41.9,0,MBytes
219.00,5.12,43.0,0,MBytes
220.00,5.00,41.9,0,MBytes
221.00,5.00,41.9,0,MBytes
222.00,5.12,43.0,0,MBytes
223.00,5.12,43.0,0,MBytes
224.00,4.62,38.8,0,MBytes
225.00,5.00,41.9,0,MBytes
226.00,5.12,43.0,0,MBytes
227.00,5.00,41.9,0,MBytes
228.00,5.12,43.0,0,MBytes
229.00,5.00,41.9,0,MBytes
230.00,5.00,41.9,0,MBytes
231.00,5.12,43.0,0,MBytes
232.00,5.12,43.0,0,MBytes
233.00,5.00,42.0,0,MBytes
234.00,5.00,41.9,0,MBytes
235.00,5.12,43.0,0,MBytes
236.00,5.00,41.9,0,MBytes
237.00,5.00,41.9,0,MBytes
238.00,5.12,43.0,0,MBytes
239.00,5.00,41.9,0,MBytes
240.00,5.12,43.0,0,MBytes
241.00,5.00,41.9,0,MBytes
242.00,5.12,43.0,0,MBytes
243.00,5.00,41.9,0,MBytes
244.00,5.12,43.0,0,MBytes
245.00,5.00,41.9,0,MBytes
246.00,5.12,43.0,0,MBytes
247.00,5.00,42.0,0,MBytes
248.00,5.12,43.0,0,MBytes
249.00,5.00,41.9,0,MBytes
250.00,5.00,41.9,0,MBytes
251.00,5.12,43.0,0,MBytes
252.00,5.00,41.9,0,MBytes
253.00,5.12,43.0,0,MBytes
254.00,5.00,42.0,0,MBytes
255.00,5.12,43.0,0,MBytes
256.00,5.00,41.9,0,MBytes
257.00,5.00,41.9,0,MBytes
258.00,5.12,43.0,0,MBytes
259.00,5.00,41.9,0,MBytes
260.00,5.12,43.0,0,MBytes
261.00,5.00,41.9,0,MBytes
262.00,5.00,41.9,0,MBytes
263.00,5.12,43.0,0,MBytes
264.00,5.00,41.9,0,MBytes
265.00,5.12,43.0,0,MBytes
266.00,5.00,41.9,0,MBytes
267.00,5.12,43.0,0,MBytes
268.00,5.00,41.9,0,MBytes
269.00,5.12,43.0,0,MBytes
270.00,5.00,41.9,0,MBytes
271.00,5.12,43.0,0,MBytes
272.00,5.00,42.0,0,MBytes
273.00,5.00,41.9,0,MBytes
274.00,5.12,43.0,0,MBytes
275.00,5.00,41.9,0,MBytes
276.00,5.00,41.9,0,MBytes
277.00,5.12,43.0,0,MBytes
278.00,5.00,41.9,0,MBytes
279.00,5.12,43.0,0,MBytes
280.00,5.00,41.9,0,MBytes
281.00,5.12,43.0,0,MBytes
282.00,5.00,41.9,0,MBytes
283.00,5.12,43.0,0,MBytes
284.00,5.00,41.9,0,MBytes
285.00,5.00,41.9,0,MBytes
286.00,5.12,43.0,0,MBytes
287.00,5.00,41.9,0,MBytes
288.00,5.12,43.0,0,MBytes
289.00,5.00,41.9,0,MBytes
290.00,5.00,41.9,0,MBytes
291.00,5.12,43.0,0,MBytes
292.00,5.00,41.9,0,MBytes
293.00,5.12,43.0,0,MBytes
294.00,5.00,41.9,0,MBytes
295.00,5.00,41.9,0,MBytes
296.00,5.12,43.0,0,MBytes
297.00,5.00,41.9,0,MBytes
298.00,5.12,43.0,0,MBytes
299.00,5.00,41.9,0,MBytes
300.00,5.12,43.0,0,MBytes
301.00,5.12,43.0,0,MBytes
302.00,5.00,42.0,0,MBytes
303.00,5.00,41.9,0,MBytes
304.00,5.12,43.0,0,MBytes
305.00,5.00,41.9,0,MBytes
306.00,5.00,41.9,0,MBytes
307.00,5.12,43.0,0,MBytes
308.00,5.00,41.9,0,MBytes
309.00,5.12,43.0,0,MBytes
310.00,5.00,41.9,0,MBytes
311.00,5.12,43.0,0,MBytes
312.00,5.00,41.9,0,MBytes
313.00,5.00,41.9,0,MBytes
314.00,5.12,43.0,0,MBytes
315.00,5.00,41.9,0,MBytes
316.00,5.12,43.0,0,MBytes
317.00,5.00,41.9,0,MBytes
318.00,5.00,41.9,0,MBytes
319.00,5.12,43.0,0,MBytes
320.00,5.12,43.0,0,MBytes
321.00,5.00,41.9,0,MBytes
322.00,5.12,43.0,0,MBytes
323.00,5.00,41.9,0,MBytes
324.00,5.00,41.9,0,MBytes
325.00,5.12,43.0,0,MBytes
326.00,5.00,41.9,0,MBytes
327.00,5.12,43.0,0,MBytes
328.00,5.00,42.0,0,MBytes
329.00,5.00,41.9,0,MBytes
330.00,5.00,41.9,0,MBytes
331.00,5.12,43.0,0,MBytes
332.00,5.12,43.0,0,MBytes
333.00,5.00,41.9,0,MBytes
334.00,5.12,43.0,0,MBytes
335.00,5.00,41.9,0,MBytes
336.00,5.00,41.9,0,MBytes
337.00,5.12,43.0,0,MBytes
338.00,5.00,41.9,0,MBytes
339.00,5.00,41.9,0,MBytes
340.00,5.12,43.0,0,MBytes
341.00,5.12,43.0,0,MBytes
342.00,5.00,42.0,0,MBytes
343.00,5.12,43.0,0,MBytes
344.00,5.00,41.9,0,MBytes
345.00,5.00,41.9,0,MBytes
346.00,5.00,41.9,0,MBytes
347.00,5.12,43.0,0,MBytes
348.00,5.12,43.0,0,MBytes
349.00,5.00,42.0,0,MBytes
350.00,5.00,41.9,0,MBytes
351.00,5.12,43.0,0,MBytes
352.00,5.00,41.9,0,MBytes
353.00,3.88,42.4,0,MBytes
0.00,1.70,41.4,0,
0.00,0.00,0.00,receiver,
