timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740928002.163,0,8,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17923,14,1.0,28,8112616.0,290,0,22496,32.98561,12.86964,-226.847334,28,228768.0,46,0,745
1740928003.163,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17923,15,1.0,28,42091848.0,1336,0,207369,33.194527,16.42691,-202.941891,28,482032.0,103,0,384
1740928004.163,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17923,15,1.0,28,44415744.0,1400,0,487786,33.349262,16.626034,-211.079922,28,459328.0,103,0,535
1740928005.163,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17923,15,1.0,28,44415744.0,1400,0,751352,33.286835,16.777935,-187.174479,28,472704.0,101,0,745
1740928006.163,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17923,15,1.0,28,44372712.0,1399,1,1020236,33.40424,16.936401,-211.079922,28,443904.0,100,0,384
1740928007.163,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17923,15,1.0,28,44344032.0,1398,2,1326456,33.239754,16.59483,-276.184096,28,456048.0,105,0,384
1740928008.163,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17923,15,1.0,28,44415744.0,1400,0,1601287,33.205162,16.119715,-244.140637,28,502480.0,100,0,535
1740928009.163,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17923,15,1.0,28,44415744.0,1400,0,1853614,33.303715,16.254793,-219.217938,28,493040.0,105,0,535
1740928010.163,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17923,15,1.0,28,44301000.0,1397,3,2131429,33.182156,16.496355,-219.217938,28,483560.0,103,0,535
1740928011.163,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17923,15,1.0,28,44415744.0,1400,0,2298631,33.311535,16.729918,-211.079922,28,484464.0,103,0,745
