RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,165,124,41,5,158,132,26,5
2,165,125,40,5,139,110,29,5
3,163,126,37,5,177,144,33,5
4,168,126,42,5,154,123,31,5
5,164,127,37,5,161,130,31,5
6,171,122,49,5,179,146,33,5
7,165,118,47,5,140,116,24,5
8,168,130,38,5,165,133,32,5
9,165,125,40,5,168,137,31,5
10,170,128,42,5,134,116,18,5
