timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740336042.908,0,5,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,26,1280.0,2,0,0,27.602001,1.871109,65.104167,28,13056.0,3,0,0
1740336043.909,0,8,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,17005160.0,595,0,41922,27.56343,13.927306,137.837731,28,374152.0,84,0,142
1740336044.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,43951496.0,1388,0,282598,28.007128,15.315646,137.837731,28,469808.0,103,0,745
1740336045.909,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,43830928.0,1398,3,544796,28.11996,15.401677,97.147627,28,479792.0,101,0,745
1740336046.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,819591,28.276648,15.299103,202.941891,28,458344.0,102,0,384
1740336047.908,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44379888.0,1399,0,1100046,28.223316,14.915835,145.975747,28,481104.0,105,0,384
1740336048.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44451600.0,1401,0,1374870,28.446777,15.018227,194.803874,28,488128.0,103,0,745
1740336049.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44372712.0,1399,0,1650608,28.2901,15.532206,89.009603,28,506472.0,102,0,535
1740336050.909,0,12,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44246424.0,1400,1,1945395,28.033497,15.979195,122.070318,28,486712.0,103,0,384
1740336051.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44006408.0,1398,2,2205099,28.161547,15.747087,112.915039,28,470832.0,101,0,745
1740336052.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44379888.0,1399,0,2294917,28.206387,15.783509,202.941891,28,473352.0,104,0,1038
1740336053.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44444424.0,1401,0,2235302,28.355158,15.580934,187.174479,28,475992.0,102,0,745
1740336054.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2312572,28.441158,15.381606,89.009603,28,471984.0,102,0,745
1740336055.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44035120.0,1398,2,2298088,28.426062,15.404325,97.147627,28,476600.0,101,0,535
1740336056.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,24,34273456.0,1332,68,2281793,27.966032,14.443581,162.251794,28,297880.0,65,0,0
1740336057.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24893400.0,1319,81,1920995,27.732143,14.116475,211.079922,28,240904.0,56,0,0
1740336058.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24825336.0,1316,84,2115936,28.264755,14.290121,73.242191,28,226008.0,53,0,0
1740336059.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24825336.0,1316,83,2034041,28.068512,14.903382,104.777023,28,218240.0,51,0,0
1740336060.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24823296.0,1316,85,2095178,27.765669,14.819458,194.803874,28,217144.0,54,0,0
1740336061.908,0,11,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24783840.0,1314,85,2018768,28.312895,14.770938,122.070318,28,225656.0,56,0,0
1740336062.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24676848.0,1309,91,2094815,28.338354,14.298832,122.070318,28,224128.0,51,0,0
1740336063.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24680928.0,1309,91,2171337,28.41072,14.51086,122.070318,28,217600.0,50,0,0
1740336064.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24758784.0,1313,88,1967424,28.40652,14.363155,137.837731,28,217600.0,50,0,384
1740336065.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24723408.0,1311,89,2175016,28.355247,14.308031,154.113778,28,222688.0,53,0,0
1740336066.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24786408.0,1314,85,1961557,28.29576,13.9531,130.208335,28,228832.0,58,0,0
1740336067.909,0,12,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24721896.0,1311,89,2168715,28.255484,13.837142,179.036462,28,222304.0,54,0,0
1740336068.909,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,25044456.0,1326,74,2062519,28.031702,15.114085,112.915039,28,249408.0,60,0,0
1740336069.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24781800.0,1314,87,2128511,27.828354,14.970514,112.915039,28,221952.0,51,0,0
1740336070.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24848880.0,1317,83,2047782,28.366074,14.757698,179.036462,28,227848.0,55,0,0
1740336071.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24676848.0,1309,90,1984790,28.235924,14.664673,122.070318,28,218240.0,51,0,0
1740336072.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24700392.0,1310,91,2197937,28.495058,14.522743,169.881190,28,215024.0,53,0,0
1740336073.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24785880.0,1314,85,1984539,28.340492,14.322283,154.113778,28,229664.0,53,0,0
1740336074.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24721896.0,1311,90,2194355,28.024378,14.151228,211.079922,28,219584.0,53,0,0
1740336075.909,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24762864.0,1313,87,1987923,28.126863,13.957052,187.174479,28,218240.0,51,0,0
1740336076.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,26879832.0,1378,21,2197770,28.14092,14.688535,187.174479,28,369376.0,87,0,384
1740336077.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,23,32862343.999999996,1400,0,2205207,28.167982,15.120271,137.837731,28,430704.0,102,0,1038
1740336078.908,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,25,38690016.0,1400,0,2309529,28.11812,15.727404,145.975747,28,483424.0,101,0,535
1740336079.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,27,43447848.0,1401,0,2233576,27.968138,15.670483,104.777023,28,484624.0,103,0,745
1740336080.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2310863,27.99164,15.491413,122.070318,28,489240.0,105,0,535
1740336081.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44408568.0,1400,0,2249893,27.514906,15.319367,130.208335,28,533168.0,104,0,745
1740336082.909,0,13,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44379888.0,1399,0,2326083,27.969221,15.417203,154.113778,28,468952.0,105,0,745
1740336083.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44174712.0,1398,2,2295566,27.704319,15.153469,162.251794,28,454096.0,101,0,745
