timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740331390.907,0,5,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17966,14,1.0,27,1344.0,2,0,0,33.751602,5.044911,244.140637,28,21760.0,5,0,0
1740331391.907,0,9,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17966,15,1.0,28,23702624.0,774,3,114088,33.038113,16.66623,169.881190,28,404408.0,73,0,535
1740331392.907,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17966,15,1.0,28,44451600.0,1401,0,409979,33.270252,17.114906,194.803874,28,463176.0,103,0,384
1740331393.907,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17966,15,1.0,28,44408568.0,1400,0,647716,33.36872,16.755207,187.174479,28,494424.0,103,0,1038
1740331394.907,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17966,15,1.0,28,44379888.0,1399,0,950654,33.288822,16.697832,194.803874,28,483488.0,105,0,535
1740331395.907,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17966,15,1.0,28,44451600.0,1401,0,1214212,33.496365,16.372877,211.079922,28,475472.0,105,0,535
1740331396.907,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17966,15,1.0,28,44415744.0,1400,0,1477768,33.091805,16.24206,202.941891,28,511456.0,101,1,1038
1740331397.907,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17966,15,1.0,28,44408568.0,1400,0,1753488,33.015446,16.23258,194.803874,28,506992.0,104,0,745
1740331398.907,0,14,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,17966,15,1.0,28,44379888.0,1399,1,2038370,32.916492,15.874308,226.847334,28,494288.0,102,0,745
1740331399.907,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,17966,15,1.0,28,44308176.0,1397,2,2265066,32.637234,15.767598,226.847334,28,484856.0,107,0,384
