timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740336520.908,0,10,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,23468208.0,753,3,381026,28.385674,14.500468,47.810872,28,403240.0,67,0,535
1740336521.909,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44444424.0,1401,0,662357,28.514828,16.224583,154.113778,28,469088.0,104,0,535
1740336522.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,931542,28.360727,15.977613,162.251794,28,470672.0,102,0,535
1740336523.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,1228844,28.480156,16.05123,89.009603,28,502912.0,103,0,745
1740336524.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,1498031,28.526747,15.79757,162.251794,28,477904.0,102,0,535
1740336525.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44408568.0,1400,0,1777951,28.451052,15.620773,179.036462,28,495936.0,101,0,384
1740336526.909,0,14,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44379888.0,1399,1,2036131,28.450933,15.454128,89.009603,28,489040.0,103,0,142
1740336527.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2326506,28.305511,15.487402,219.217938,28,485152.0,102,0,384
1740336528.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44379888.0,1399,0,2264597,28.163652,15.2244215,162.251794,28,483808.0,103,0,535
1740336529.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44444424.0,1401,0,2342750,28.60349,15.063637,130.208335,28,477816.0,102,0,535
1740336530.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44379888.0,1399,0,2282234,28.730335,16.270702,104.777023,28,467928.0,102,0,535
1740336531.909,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44451600.0,1401,0,2220318,28.267962,16.225214,162.251794,28,466368.0,102,0,745
1740336532.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2296548,28.439554,15.982052,137.837731,28,518168.0,103,0,535
1740336533.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,13,1.0,17,20214880.0,1268,131,2275243,28.355288,15.246763,122.070318,28,227248.0,56,0,0
1740336534.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6690880.0,1348,53,2135181,27.773802,15.12293,130.208335,28,217600.0,50,0,0
1740336535.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6680512.0,1346,53,2132112,28.97116,15.116929,179.036462,28,217600.0,50,0,0
1740336536.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6673984.0,1345,55,1993447,28.584562,14.701357,211.079922,28,217600.0,50,0,0
1740336537.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6652096.0,1341,59,1993849,28.407042,14.6572075,154.113778,28,217600.0,50,0,0
1740336538.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6690880.0,1348,53,1990928,28.28284,14.744377,194.803874,28,217600.0,50,0,0
1740336539.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6673984.0,1345,55,1990047,28.555761,14.857421,104.777023,28,217600.0,50,0,0
1740336540.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6669248.0,1344,55,1988383,28.11845,15.426234,137.837731,28,213248.0,49,0,0
1740336541.909,0,11,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6673728.0,1345,56,1986797,28.832521,15.500194,154.113778,28,217600.0,50,0,0
1740336542.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6679616.0,1346,53,1983088,28.688002,15.338165,73.242191,28,218880.0,52,0,0
1740336543.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6657088.0,1342,59,1984336,28.859562,15.161755,130.208335,28,217600.0,50,0,0
1740336544.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6662720.0,1343,57,1984806,28.611116,15.033937,122.070318,28,215944.0,52,0,0
1740336545.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6628672.0,1337,62,1988142,28.595041,15.002505,154.113778,28,217600.0,50,0,0
1740336546.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6680512.0,1346,55,1985737,28.826082,14.9185295,179.036462,28,217600.0,50,0,0
1740336547.908,0,11,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6702144.0,1350,49,1979260,28.12604,14.557967,145.975747,28,216616.0,52,0,0
1740336548.909,0,11,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6702144.0,1350,51,1974942,28.55404,14.43819,194.803874,28,217600.0,50,0,0
1740336549.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,9,1.0,6,6663360.0,1343,57,1975352,28.798521,14.676424,89.009603,28,217600.0,50,0,0
