RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,57,42,15,5,78,63,15,5
2,68,50,18,5,75,58,17,5
3,69,46,23,5,74,60,14,5
4,67,45,22,5,101,74,27,5
5,52,35,17,5,62,46,16,5
6,55,35,20,5,77,58,19,5
7,66,42,24,5,57,46,11,5
8,52,35,17,5,68,52,16,5
9,57,37,20,5,70,58,12,5
10,59,37,22,5,76,59,17,5
