RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,128,32,0.8,71,56,15,0.0,4328,3448,1704,1344,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
2,160,133,27,0.74,72,56,16,0.0,4304,3528,1728,1344,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
3,160,131,29,0.65,67,55,12,0.0,4208,3416,1608,1320,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
4,160,137,23,0.75,68,56,12,0.0,4360,3672,1632,1344,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
5,160,129,31,0.7,67,55,12,0.0,4352,3392,1608,1320,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
6,160,133,27,0.69,66,55,11,0.0,4248,3512,1584,1320,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
7,160,136,24,0.72,68,56,12,0.0,4248,3616,1632,1344,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
8,160,138,22,0.71,69,57,12,0.0,4208,3616,1656,1368,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
9,160,135,25,0.7,70,55,15,0.0,4200,3552,1680,1320,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
10,160,141,19,0.75,68,54,14,0.0,4312,3776,1632,1296,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
11,160,133,27,0.68,70,55,15,0.0,4208,3480,1680,1320,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
12,160,140,20,0.88,70,55,15,0.0,4352,3784,1680,1320,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
13,160,140,20,0.7,71,56,15,0.0,4248,3680,1704,1344,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
14,160,133,27,0.75,67,56,11,0.0,4360,3608,1608,1344,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
15,160,134,26,0.53,68,56,12,0.0,4080,3392,1632,1344,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
16,160,138,22,0.72,64,57,7,0.0,4296,3688,1536,1368,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
17,160,137,23,0.61,66,56,10,0.0,4112,3536,1584,1344,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
18,160,135,25,0.57,69,55,14,0.0,4080,3440,1656,1320,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
19,160,133,27,0.69,67,56,11,0.0,4240,3560,1608,1344,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
20,160,127,33,0.84,68,56,12,0.0,4472,3440,1632,1344,2,5000000,51,5,241228-130455_Run_1_Idx_14009,2000,5000000,4.9999999999999996e-05,10000000,1,0
