RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,58,40,18,5,77,60,17,5
2,53,33,20,5,75,56,19,5
3,66,41,25,5,60,48,12,5
4,49,35,14,5,77,60,17,5
5,55,34,21,5,69,56,13,5
6,55,36,19,5,80,60,20,5
7,43,33,10,5,90,70,20,5
8,62,38,24,5,70,56,14,5
9,63,37,26,5,63,54,9,5
10,62,37,25,5,83,62,21,5
