RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,133,67,66,5,76,51,25,5
2,132,70,62,5,94,59,35,5
3,126,66,60,5,96,60,36,5
4,118,62,56,5,72,50,22,5
5,118,65,53,5,88,59,29,5
6,113,68,45,5,97,60,37,5
7,116,68,48,5,103,68,35,5
8,127,69,58,5,85,57,28,5
9,136,62,74,5,98,67,31,5
10,125,68,57,5,86,57,29,5
