RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,56,41,15,5,85,65,20,5
2,69,48,21,5,72,54,18,5
3,82,50,32,5,88,64,24,5
4,66,45,21,5,79,63,16,5
5,56,37,19,5,73,57,16,5
6,63,42,21,5,71,59,12,5
7,51,37,14,5,68,56,12,5
8,58,42,16,5,73,60,13,5
9,64,42,22,5,52,40,12,5
10,56,38,18,5,67,47,20,5
