RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,61,42,19,5,87,66,21,5
2,54,34,20,5,77,63,14,5
3,59,39,20,5,72,59,13,5
4,52,36,16,5,72,60,12,5
5,54,36,18,5,75,58,17,5
6,65,42,23,5,78,62,16,5
7,54,33,21,5,72,54,18,5
8,48,30,18,5,57,43,14,5
9,59,33,26,5,72,55,17,5
10,54,34,20,5,76,56,20,5
