RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,138,113,25,1.23,49,42,7,0.47,9176,6120,1912,1688,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
2,133,109,24,1.17,49,41,8,0.55,7112,5560,2368,1768,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
3,134,108,26,1.06,51,42,9,0.1,6656,5272,1632,1304,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
4,136,108,28,1.38,49,42,7,0.06,9312,5608,1472,1256,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
5,133,110,23,1.08,52,42,10,0.15,6968,5464,1592,1272,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
6,135,108,27,1.17,53,42,11,0.15,7752,5128,1656,1312,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
7,136,106,30,1.09,55,42,13,0.22,7832,5552,2240,1472,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
8,135,108,27,1.11,55,42,13,0.33,7536,5256,2432,1792,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
9,134,107,27,1.15,50,39,11,0.42,6960,5112,1624,1280,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
10,131,104,27,1.14,51,41,10,0.29,6664,5144,1544,1216,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
11,132,106,26,1.13,51,42,9,0.25,8056,5504,1536,1248,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
12,133,108,25,1.43,50,41,9,0.16,8304,5944,1536,1232,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
13,139,104,35,1.36,49,42,7,0.12,9400,5880,1624,1400,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
14,134,107,27,1.3,52,41,11,0.27,9624,6312,1760,1432,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
15,131,108,23,0.91,51,41,10,0.49,6248,5048,1896,1584,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
16,135,111,24,1.11,47,41,6,0.34,8744,6216,1792,1584,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
17,136,108,28,1.09,51,40,11,0.12,9072,6088,1560,1216,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
18,135,110,25,0.99,50,40,10,0.28,7544,5064,1480,1176,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
19,133,111,22,1.16,50,40,10,0.1,8240,5992,1528,1184,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
20,135,110,25,1.22,50,41,9,0.24,7648,5816,1664,1392,4,4000000,51,5,241228-125808_Run_2_Idx_76631,2000,4000000,4.9999999999999996e-05,12000000,1,0
