RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,53,37,16,5,93,73,20,5
2,61,40,21,5,82,67,15,5
3,63,41,22,5,80,66,14,5
4,54,36,18,5,66,48,18,5
5,44,32,12,5,54,42,12,5
6,57,37,20,5,75,55,20,5
7,65,39,26,5,74,55,19,5
8,48,29,19,5,59,46,13,5
9,66,39,27,5,72,58,14,5
10,58,35,23,5,77,59,18,5
