RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,168,122,46,5,165,139,26,5
2,171,129,42,5,142,115,27,5
3,167,128,39,5,160,130,30,5
4,169,126,43,5,123,100,23,5
5,166,126,40,5,153,122,31,5
6,166,124,42,5,132,108,24,5
7,167,130,37,5,191,153,38,5
8,172,129,43,5,170,136,34,5
9,174,131,43,5,179,150,29,5
10,171,126,45,5,154,128,26,5
