RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,167,124,43,5,154,128,26,5
2,163,124,39,5,171,134,37,5
3,154,127,27,5,157,129,28,5
4,166,129,37,5,142,110,32,5
5,165,128,37,5,132,108,24,5
6,165,126,39,5,148,122,26,5
7,167,122,45,5,142,117,25,5
8,170,121,49,5,174,145,29,5
9,170,118,52,5,153,125,28,5
10,171,125,46,5,183,150,33,5
