RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,53,36,17,5,71,55,16,5
2,65,39,26,5,80,64,16,5
3,50,36,14,5,69,54,15,5
4,47,36,11,5,76,62,14,5
5,52,31,21,5,68,59,9,5
6,57,38,19,5,65,52,13,5
7,57,34,23,5,81,60,21,5
8,52,34,18,5,80,61,19,5
9,54,33,21,5,81,64,17,5
10,63,35,28,5,88,66,22,5
