RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,24,11,13,2.67,11,3,8,0.09,13944,6688,1584,432,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
2,18,10,8,3.06,15,4,11,0.33,10112,7848,2160,576,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
3,20,9,11,2.3,12,3,9,0.58,12488,5640,1728,432,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
4,20,8,12,3.0,11,3,8,0.64,13760,6904,1464,392,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
5,27,10,17,1.63,14,4,10,0.71,12120,5768,1936,536,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
6,21,8,13,2.57,14,4,10,0.43,11120,5112,2000,552,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
7,24,10,14,1.83,9,3,6,0.0,11480,5824,1296,432,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
8,26,9,17,1.96,9,3,6,0.11,17072,6704,1296,432,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
9,21,9,12,1.76,13,4,9,0.46,10200,5096,1712,536,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
10,28,9,19,2.04,9,3,6,0.11,20584,6000,1296,432,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
11,22,9,13,1.59,12,3,9,0.08,8400,5392,1568,392,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
12,21,9,12,3.14,12,4,8,0.0,16008,7768,1568,536,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
13,21,10,11,2.24,9,3,6,0.67,9896,6880,976,352,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
14,25,9,16,1.8,13,4,9,0.15,14680,4888,1872,576,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
15,24,10,14,1.21,10,3,7,0.0,11384,5528,1440,432,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
16,21,10,11,2.38,13,4,9,0.0,12456,6632,1872,576,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
17,22,10,12,1.64,11,3,8,0.09,10000,5160,1464,392,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
18,17,7,10,2.59,11,3,8,0.0,11296,4904,1464,392,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
19,21,8,13,1.86,12,4,8,0.25,12808,4560,2072,632,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
20,20,9,11,2.75,8,2,6,0.12,11336,6912,1152,288,14,4000000,51,5,241228-125616_Run_4_Idx_99846,2000,4000000,4.9999999999999996e-05,12000000,1,0
