RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,73,50,23,5,78,62,16,5
2,62,46,16,5,81,59,22,5
3,69,44,25,5,80,65,15,5
4,57,38,19,5,90,71,19,5
5,59,38,21,5,74,58,16,5
6,61,38,23,5,79,66,13,5
7,51,36,15,5,53,40,13,5
8,62,42,20,5,65,53,12,5
9,62,41,21,5,60,46,14,5
10,55,40,15,5,76,52,24,5
