RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,75,50,25,5,95,69,26,5
2,74,45,29,5,99,68,31,5
3,67,40,27,5,95,74,21,5
4,60,35,25,5,90,70,20,5
5,56,34,22,5,72,56,16,5
6,58,36,22,5,93,70,23,5
7,64,39,25,5,71,51,20,5
8,76,46,30,5,69,53,16,5
9,78,47,31,5,93,67,26,5
10,86,53,33,5,89,63,26,5
