RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,56,36,20,5,78,62,16,5
2,56,38,18,5,67,54,13,5
3,53,38,15,5,79,61,18,5
4,51,34,17,5,75,59,16,5
5,56,34,22,5,69,54,15,5
6,55,38,17,5,72,56,16,5
7,52,34,18,5,74,59,15,5
8,59,33,26,5,74,54,20,5
9,56,31,25,5,63,51,12,5
10,57,34,23,5,79,58,21,5
