RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,59,43,16,5,79,66,13,5
2,79,52,27,5,80,63,17,5
3,66,47,19,5,79,61,18,5
4,65,45,20,5,87,63,24,5
5,65,43,22,5,68,47,21,5
6,56,36,20,5,81,61,20,5
7,64,41,23,5,70,56,14,5
8,53,33,20,5,70,59,11,5
9,43,35,8,5,56,45,11,5
10,62,41,21,5,71,57,14,5
