PRF,Filename,Average Low Point (Mbps)
2950,2950_1Hz.iperf.csv,6.081000000000001
2975,2975_2Hz.iperf.csv,10.066999999999998
2975,2975_1Hz.iperf.csv,8.286999999999999
3000,3000_2Hz.iperf.csv,13.737
3025,3025_1Hz.iperf.csv,3.3579999999999997
3025,3025_2Hz.iperf.csv,1.47
3050,3050_2Hz.iperf.csv,9.429999999999998
3050,3050_1Hz.iperf.csv,1.0500000000000003
3075,3075_2Hz.iperf.csv,2.94
3075,3075_1Hz.iperf.csv,1.47
3100,3100_2Hz.iperf.csv,5.242999999999999
3100,3100_1Hz.iperf.csv,9.540000000000001
3125,3125_2Hz.iperf.csv,1.26
3125,3125_1Hz.iperf.csv,1.3649999999999998
3150,3150_1Hz.iperf.csv,3.1499999999999995
3150,3150_2Hz.iperf.csv,3.1499999999999995
3175,3175_1Hz.iperf.csv,1.6800000000000002
3175,3175_2Hz.iperf.csv,6.186
3200,3200_2Hz.iperf.csv,5.976000000000001
3225,3225_2Hz.iperf.csv,6.1850000000000005
3225,3225_1Hz.iperf.csv,12.469999999999999
3250,3250_1Hz.iperf.csv,1.6800000000000002
3250,3250_2Hz.iperf.csv,11.318999999999999
3275,3275_1Hz.iperf.csv,1.6800000000000002
3275,3275_2Hz.iperf.csv,1.155
3300,3300_1Hz.iperf.csv,14.054999999999998
3300,3300_2Hz.iperf.csv,7.13
3325,3325_1Hz.iperf.csv,2.415
3325,3325_2Hz.iperf.csv,5.766000000000001
3350,3350_2Hz.iperf.csv,1.0500000000000003
3350,3350_1Hz.iperf.csv,14.379999999999999
3375,3375_2Hz.iperf.csv,1.0500000000000003
3375,3375_1Hz.iperf.csv,3.878
3400,3400_1Hz.iperf.csv,2.415
3400,3400_2Hz.iperf.csv,4.925000000000001
3425,3425_1Hz.iperf.csv,5.244
3425,3425_2Hz.iperf.csv,2.415
3450,3450_2Hz.iperf.csv,11.563999999999998
3450,3450_1Hz.iperf.csv,5.556
3475,3475_2Hz.iperf.csv,11.514
3475,3475_1Hz.iperf.csv,12.669999999999998
3480,3480_1Hz.iperf.csv,
3480,3480_2Hz.iperf.csv,
3500,3500_2Hz.iperf.csv,10.690999999999999
3500,3500_1Hz.iperf.csv,5.137
3505,3505_1Hz.iperf.csv,
3525,3525_2Hz.iperf.csv,13.52
3525,3525_1Hz.iperf.csv,12.37
3550,3550_1Hz.iperf.csv,15.189999999999998
3550,3550_2Hz.iperf.csv,1.3649999999999998
3555,3555_1Hz.iperf.csv,
3575,3575_1Hz.iperf.csv,1.0500000000000003
3575,3575_2Hz.iperf.csv,1.0500000000000003
3580,3580_1Hz.iperf.csv,
3600,3600_1Hz.iperf.csv,16.444000000000003
3625,3625_2Hz.iperf.csv,1.0500000000000003
3625,3625_1Hz.iperf.csv,1.0500000000000003
3630,3630_1Hz.iperf.csv,
3650,3650_2Hz.iperf.csv,5.03
3655,3655_2Hz.iperf.csv,
3655,3655_1Hz.iperf.csv,
3675,3675_1Hz.iperf.csv,2.625
3675,3675_2Hz.iperf.csv,10.181999999999999
3680,3680_2Hz.iperf.csv,
3700,3700_1Hz.iperf.csv,1.6800000000000002
3725,3725_1Hz.iperf.csv,10.886999999999999
3725,3725_2Hz.iperf.csv,10.273
3750,3750_2Hz.iperf.csv,14.779999999999998
3750,3750_1Hz.iperf.csv,6.710000000000001
3775,3775_2Hz.iperf.csv,15.190000000000001
3775,3775_1Hz.iperf.csv,13.74
3800,3800_1Hz.iperf.csv,9.223
3805,3805_1Hz.iperf.csv,
3825,3825_2Hz.iperf.csv,12.363999999999999
3830,3830_1Hz.iperf.csv,
3850,3850_2Hz.iperf.csv,12.973999999999998
3850,3850_1Hz.iperf.csv,11.934
3875,3875_2Hz.iperf.csv,13.099999999999998
3875,3875_1Hz.iperf.csv,10.908000000000001
3900,3900_2Hz.iperf.csv,
3900,3900_1Hz.iperf.csv,
3925,3925_2Hz.iperf.csv,
3925,3925_1Hz.iperf.csv,
3930,3930_2Hz.iperf.csv,
3950,3950_1Hz.iperf.csv,
3950,3950_2Hz.iperf.csv,
3955,3955_2Hz.iperf.csv,
3975,3975_1Hz.iperf.csv,
3975,3975_2Hz.iperf.csv,
3980,3980_2Hz.iperf.csv,
4000,4000_2Hz.iperf.csv,
4000,4000_1Hz.iperf.csv,
4025,4025_2Hz.iperf.csv,
4025,4025_1Hz.iperf.csv,
4030,4030_1Hz.iperf.csv,
4050,4050_1Hz.iperf.csv,
4050,4050_2Hz.iperf.csv,
4075,4075_1Hz.iperf.csv,
4075,4075_2Hz.iperf.csv,
