,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
38,19,160,160,0,24.05,92,90,2,25.98,24712,24712,30928,30384,2,0,51,5,0,250112-115821_Run_25_Idx_1764,70,0,5e-05,20000000,494240.0,494240.0,618560.0,607680.0,0.0,0.021739130434782608
39,20,160,160,0,24.66,94,90,4,26.47,25176,25176,31920,30832,2,0,51,5,0,250112-115821_Run_25_Idx_1764,70,0,5e-05,20000000,503520.0,503520.0,638400.0,616640.0,0.0,0.0425531914893617
40,1,90,78,12,24.16,29,27,2,26.17,154544,132672,54824,50776,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3090880.0,2653440.0,1096480.0,1015520.0,0.13333333333333333,0.06896551724137931
41,2,101,79,22,24.25,29,27,2,26.03,173208,133776,54280,49976,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3464160.0,2675520.0,1085600.0,999520.0,0.21782178217821782,0.06896551724137931
42,3,99,79,20,23.83,29,27,2,25.97,169976,133120,54136,50088,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3399520.0,2662400.0,1082720.0,1001760.0,0.20202020202020202,0.06896551724137931
43,4,98,77,21,24.47,29,27,2,26.31,172080,133600,56936,52632,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3441600.0,2672000.0,1138720.0,1052640.0,0.21428571428571427,0.06896551724137931
44,5,99,77,22,24.49,29,27,2,26.45,173328,133144,56360,52312,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3466560.0,2662880.0,1127200.0,1046240.0,0.2222222222222222,0.06896551724137931
45,6,99,78,21,24.6,27,25,2,26.56,174224,135800,50648,46600,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3484480.0,2716000.0,1012960.0,932000.0,0.21212121212121213,0.07407407407407407
46,7,100,77,23,24.54,29,27,2,26.38,170016,131656,55656,51352,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3400320.0,2633120.0,1113120.0,1027040.0,0.23,0.06896551724137931
47,8,99,78,21,24.39,29,27,2,26.31,166360,131168,55712,51408,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3327200.0,2623360.0,1114240.0,1028160.0,0.21212121212121213,0.06896551724137931
48,9,96,80,16,24.1,29,27,2,26.1,164016,134880,54632,51416,7,0,51,5,0,250112-130018_Run_115_Idx_93438,290,0,5e-05,20000000,3280320.0,2697600.0,1092640.0,1028320.0,0.16666666666666666,0.06896551724137931
