RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,91,79,12,5,89,74,15,5
2,120,96,24,5,93,77,16,5
3,121,104,17,5,93,75,18,5
4,130,107,23,5,101,78,23,5
5,117,92,25,5,93,73,20,5
6,110,92,18,5,89,75,14,5
7,90,72,18,5,87,74,13,5
8,89,72,17,5,93,77,16,5
9,104,85,19,5,88,77,11,5
10,110,93,17,5,92,76,16,5
