RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,58,41,17,5,97,77,20,5
2,65,42,23,5,73,59,14,5
3,55,35,20,5,66,49,17,5
4,50,34,16,5,71,54,17,5
5,54,35,19,5,79,59,20,5
6,49,33,16,5,81,61,20,5
7,50,33,17,5,74,58,16,5
8,53,33,20,5,53,42,11,5
9,65,38,27,5,61,48,13,5
10,63,37,26,5,79,62,17,5
