RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,56,41,15,5,75,59,16,5
2,82,53,29,5,76,58,18,5
3,76,51,25,5,84,65,19,5
4,71,48,23,5,83,67,16,5
5,60,36,24,5,83,65,18,5
6,60,42,18,5,72,59,13,5
7,56,39,17,5,60,46,14,5
8,51,33,18,5,69,54,15,5
9,48,33,15,5,66,52,14,5
10,54,36,18,5,76,56,20,5
