RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,130,69,61,5,107,77,30,5
2,127,70,57,5,102,73,29,5
3,125,71,54,5,119,89,30,5
4,126,70,56,5,96,74,22,5
5,130,71,59,5,110,78,32,5
6,129,73,56,5,91,67,24,5
7,122,70,52,5,123,87,36,5
8,119,68,51,5,95,71,24,5
9,122,70,52,5,114,80,34,5
10,127,68,59,5,119,84,35,5
