RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,167,117,50,5,135,111,24,5
2,161,116,45,5,158,130,28,5
3,160,119,41,5,157,129,28,5
4,169,122,47,5,179,148,31,5
5,159,123,36,5,160,127,33,5
6,160,119,41,5,148,121,27,5
7,163,119,44,5,182,144,38,5
8,162,119,43,5,159,127,32,5
9,165,121,44,5,129,110,19,5
10,161,123,38,5,165,137,28,5
