,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
223,4,77,29,48,19.57,22,8,14,18.82,74400,26264,30400,7728,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1488000.0,525280.0,608000.0,154560.0,0.6233766233766234,0.6363636363636364
224,5,82,32,50,19.78,23,8,15,18.74,82512,31136,28320,7200,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1650240.0,622720.0,566400.0,144000.0,0.6097560975609756,0.6521739130434783
225,6,87,33,54,18.9,23,8,15,18.43,80960,28632,22936,5848,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1619200.0,572640.0,458720.0,116960.0,0.6206896551724138,0.6521739130434783
226,7,78,30,48,19.23,18,6,12,17.83,74112,29288,21976,5600,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1482240.0,585760.0,439520.0,112000.0,0.6153846153846154,0.6666666666666666
227,8,82,33,49,19.07,21,7,14,17.71,83552,31120,24280,6368,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1671040.0,622400.0,485600.0,127360.0,0.5975609756097561,0.6666666666666666
228,9,79,32,47,18.76,21,7,14,14.86,66200,25960,22048,5624,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1324000.0,519200.0,440960.0,112480.0,0.5949367088607594,0.6666666666666666
229,10,86,32,54,19.05,20,7,13,16.1,77648,26952,21936,5592,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1552960.0,539040.0,438720.0,111840.0,0.627906976744186,0.65
230,11,86,32,54,18.02,21,7,14,16.48,72544,24288,23616,7128,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1450880.0,485760.0,472320.0,142560.0,0.627906976744186,0.6666666666666666
231,12,84,31,53,18.01,18,7,11,17.61,71456,26704,19072,6560,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1429120.0,534080.0,381440.0,131200.0,0.6309523809523809,0.6111111111111112
232,13,82,31,51,19.71,19,6,13,16.89,75136,27680,20896,5304,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1502720.0,553600.0,417920.0,106080.0,0.6219512195121951,0.6842105263157895
233,14,86,30,56,17.01,21,8,13,16.62,69824,23824,28064,8360,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1396480.0,476480.0,561280.0,167200.0,0.6511627906976745,0.6190476190476191
234,15,87,32,55,17.8,20,7,13,15.7,74144,26144,26304,6680,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1482880.0,522880.0,526080.0,133600.0,0.632183908045977,0.65
235,16,85,30,55,19.21,19,8,11,15.21,82360,28456,24152,6744,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1647200.0,569120.0,483040.0,134880.0,0.6470588235294118,0.5789473684210527
236,17,87,29,58,18.31,18,6,12,16.06,77640,26880,22648,6232,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1552800.0,537600.0,452960.0,124640.0,0.6666666666666666,0.6666666666666666
237,18,81,29,52,19.65,20,8,12,14.7,82856,28384,24168,6728,7,0,51,5,241227-155926_Run_83_Idx_75710,3200,0,5e-05,20000000,1657120.0,567680.0,483360.0,134560.0,0.6419753086419753,0.6
