RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,60,44,16,2.02,29,17,12,0.21,14832,7472,1792,1040,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
2,61,45,16,1.67,30,19,11,0.2,10920,7128,2088,1264,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
3,59,46,13,1.19,30,18,12,0.2,9400,6352,2488,1360,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
4,55,44,11,1.62,25,18,7,0.04,10336,7368,1608,1160,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
5,58,46,12,1.34,30,18,12,0.2,10128,7136,1872,1104,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
6,54,45,9,1.46,27,16,11,0.22,9920,6968,1616,944,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
7,53,44,9,1.45,27,18,9,0.0,11120,6904,1592,1064,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
8,58,46,12,1.34,22,15,7,0.14,10800,6576,1328,896,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
9,56,45,11,1.32,25,16,9,0.12,9272,6752,1648,1072,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
10,60,46,14,1.35,23,15,8,0.52,10072,7272,1760,1208,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
11,59,44,15,1.41,26,16,10,0.0,10784,6904,1592,952,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
12,52,44,8,1.77,26,16,10,0.23,10328,7480,1528,936,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
13,55,45,10,1.38,26,17,9,0.0,10208,6512,1512,984,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
14,52,42,10,1.6,24,17,7,0.0,11624,6552,1504,1056,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
15,52,44,8,1.27,25,15,10,0.08,7952,6176,1640,1000,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
16,56,44,12,1.36,22,16,6,0.36,10296,6808,1688,1224,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
17,59,42,17,1.15,26,17,9,0.27,10024,5928,2144,1328,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
18,57,43,14,1.12,24,16,8,0.17,9912,5736,1536,1024,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
19,58,41,17,1.38,27,17,10,0.0,11192,6328,1712,1072,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
20,59,44,15,1.29,28,18,10,0.0,9896,6624,1672,1048,7,9000000,51,5,241228-132837_Run_3_Idx_65459,2000,9000000,4.9999999999999996e-05,2000000,1,0
