   ,RNTI ,numDLTotal ,numDLnew ,numReTx_DL ,avgMCS_DL ,numULTotal ,numULnew ,numReTx_UL ,avgMCS_UL ,DL_throughput_bits ,DL_goodput_bits ,UL_throughput_bits ,UL_goodput_bits ,TTI ,PulseBWoffset ,numRBs ,NumFrames ,FolderName                    ,prf  ,FreqOffset ,PulseWidth             ,BW       ,DL_throughput_bps ,DL_goodput_bps ,UL_throughput_bps ,UL_goodput_bps ,DLReTxPrcnt ,ULReTxPrcnt
70 ,  11 ,       160 ,     160 ,         0 ,    24.12 ,        94 ,      90 ,         4 ,    26.04 ,             24928 ,          24928 ,             31360 ,          30272 ,  2 ,      5000000 ,    51 ,        5 ,241223-133151_Run_1_Idx_1764  ,2000 ,   5000000 ,2.24e-05               , 1000000 ,         498560.0 ,      498560.0 ,         627200.0 ,      605440.0 ,        0.0 ,0.0425531914893617
71 ,  12 ,       160 ,     160 ,         0 ,    24.45 ,        93 ,      90 ,         3 ,    26.16 ,             25256 ,          25256 ,             31344 ,          30528 ,  2 ,      5000000 ,    51 ,        5 ,241223-133151_Run_1_Idx_1764  ,2000 ,   5000000 ,2.24e-05               , 1000000 ,         505120.0 ,      505120.0 ,         626880.0 ,      610560.0 ,        0.0 ,0.03225806451612903
72 ,  13 ,       160 ,     160 ,         0 ,    24.4  ,        93 ,      89 ,         4 ,    26.31 ,             25312 ,          25312 ,             31456 ,          30368 ,  2 ,      5000000 ,    51 ,        5 ,241223-133151_Run_1_Idx_1764  ,2000 ,   5000000 ,2.24e-05               , 1000000 ,         506240.0 ,      506240.0 ,         629120.0 ,      607360.0 ,        0.0 ,0.043010752688172046
73 ,  14 ,       160 ,     160 ,         0 ,    24.48 ,        93 ,      92 ,         1 ,    26.35 ,             25216 ,          25216 ,             31776 ,          31504 ,  2 ,      5000000 ,    51 ,        5 ,241223-133151_Run_1_Idx_1764  ,2000 ,   5000000 ,2.24e-05               , 1000000 ,         504320.0 ,      504320.0 ,         635520.0 ,      630080.0 ,        0.0 ,0.010752688172043012
74 ,  15 ,       160 ,     160 ,         0 ,    24.03 ,        94 ,      91 ,         3 ,    26.11 ,             24736 ,          24736 ,             31632 ,          30816 ,  2 ,      5000000 ,    51 ,        5 ,241223-133151_Run_1_Idx_1764  ,2000 ,   5000000 ,2.24e-05               , 1000000 ,         494720.0 ,      494720.0 ,         632640.0 ,      616320.0 ,        0.0 ,0.031914893617021274
75 ,  16 ,       160 ,     160 ,         0 ,    24.81 ,        95 ,      88 ,         7 ,    26.79 ,             25664 ,          25664 ,             32000 ,          30096 ,  2 ,      5000000 ,    51 ,        5 ,241223-133151_Run_1_Idx_1764  ,2000 ,   5000000 ,2.24e-05               , 1000000 ,         513280.0 ,      513280.0 ,         640000.0 ,      601920.0 ,        0.0 ,0.07368421052631578
76 ,  17 ,       160 ,     160 ,         0 ,    24.12 ,        93 ,      88 ,         5 ,    26.14 ,             24648 ,          24648 ,             31008 ,          29648 ,  2 ,      5000000 ,    51 ,        5 ,241223-133151_Run_1_Idx_1764  ,2000 ,   5000000 ,2.24e-05               , 1000000 ,         492960.0 ,      492960.0 ,         620160.0 ,      592960.0 ,        0.0 ,0.053763440860215055
77 ,  18 ,       160 ,     160 ,         0 ,    24.06 ,        92 ,      88 ,         4 ,    26.09 ,             24760 ,          24760 ,             30768 ,          29680 ,  2 ,      5000000 ,    51 ,        5 ,241223-133151_Run_1_Idx_1764  ,2000 ,   5000000 ,2.24e-05               , 1000000 ,         495200.0 ,      495200.0 ,         615360.0 ,      593600.0 ,        0.0 ,0.043478260869565216
78 ,  19 ,       160 ,     160 ,         0 ,    24.05 ,        92 ,      90 ,         2 ,    25.98 ,             24712 ,          24712 ,             30928 ,          30384 ,  2 ,      5000000 ,    51 ,        5 ,241223-133151_Run_1_Idx_1764  ,2000 ,   5000000 ,2.24e-05               , 1000000 ,         494240.0 ,      494240.0 ,         618560.0 ,      607680.0 ,        0.0 ,0.021739130434782608
79 ,  20 ,       160 ,     160 ,         0 ,    24.66 ,        94 ,      90 ,         4 ,    26.47 ,             25176 ,          25176 ,             31920 ,          30832 ,  2 ,      5000000 ,    51 ,        5 ,241223-133151_Run_1_Idx_1764  ,2000 ,   5000000 ,2.24e-05               , 1000000 ,         503520.0 ,      503520.0 ,         638400.0 ,      616640.0 ,        0.0 ,0.0425531914893617
