,Unnamed: 0,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
155,3109.5,10.5,52.0,52.0,0.0,24.297999999999995,11.15,9.25,1.9,26.234500000000004,189950.4,189950.4,49290.4,40744.4,14.0,2000000.0,51.0,5.0,2000.0,2000000.0,6.069999999999998e-05,5000000.0,3799008.0,3799008.0,985808.0,814888.0,0.0,0.16610722610722609
156,3129.5,10.5,97.5,97.5,0.0,24.304499999999997,29.25,29.25,0.0,26.21750000000001,171056.8,171056.8,54304.0,54304.0,7.0,1000000.0,51.0,5.0,2000.0,1000000.0,1.9900000000000003e-05,1000000.0,3421136.0,3421136.0,1086080.0,1086080.0,0.0,0.0
157,3149.5,10.5,52.0,52.0,0.0,24.297999999999995,11.15,9.25,1.9,26.234500000000004,189950.4,189950.4,49290.4,40744.4,14.0,2000000.0,51.0,5.0,2000.0,2000000.0,6.069999999999998e-05,5000000.0,3799008.0,3799008.0,985808.0,814888.0,0.0,0.16610722610722609
158,3169.5,10.5,49.85,42.35,7.5,10.1515,10.9,4.3,6.6,8.876000000000001,78160.4,66392.0,16874.0,6494.4,14.0,10000000.0,51.0,5.0,2000.0,10000000.0,2.22e-05,10000000.0,1563208.0,1327840.0,337480.0,129888.0,0.14857795735075272,0.6015244477744478
159,3189.5,10.5,49.85,42.35,7.5,10.1515,10.9,4.3,6.6,8.876000000000001,78160.4,66392.0,16874.0,6494.4,14.0,10000000.0,51.0,5.0,2000.0,10000000.0,2.22e-05,10000000.0,1563208.0,1327840.0,337480.0,129888.0,0.14857795735075272,0.6015244477744478
160,3209.5,10.5,52.0,52.0,0.0,24.297999999999995,11.15,9.25,1.9,26.234500000000004,189950.4,189950.4,49290.4,40744.4,14.0,2000000.0,51.0,5.0,2000.0,2000000.0,6.069999999999998e-05,5000000.0,3799008.0,3799008.0,985808.0,814888.0,0.0,0.16610722610722609
161,3229.5,10.5,97.5,97.5,0.0,24.304499999999997,29.25,29.25,0.0,26.21750000000001,171056.8,171056.8,54304.0,54304.0,7.0,1000000.0,51.0,5.0,2000.0,1000000.0,1.9900000000000003e-05,1000000.0,3421136.0,3421136.0,1086080.0,1086080.0,0.0,0.0
162,3249.5,10.5,97.35,95.4,1.95,21.822500000000005,28.2,26.75,1.45,23.348499999999998,153466.4,149759.6,47266.8,44293.6,7.0,1000000.0,51.0,5.0,2000.0,1000000.0,4.69e-05,20000000.0,3069328.0,2995192.0,945336.0,885872.0,0.020009604513470468,0.05077456387801212
163,3269.5,10.5,97.35,95.4,1.95,21.822500000000005,28.2,26.75,1.45,23.348499999999998,153466.4,149759.6,47266.8,44293.6,7.0,1000000.0,51.0,5.0,2000.0,1000000.0,4.69e-05,20000000.0,3069328.0,2995192.0,945336.0,885872.0,0.020009604513470468,0.05077456387801212
164,3289.5,10.5,97.35,95.4,1.95,21.822500000000005,28.2,26.75,1.45,23.348499999999998,153466.4,149759.6,47266.8,44293.6,7.0,1000000.0,51.0,5.0,2000.0,1000000.0,4.69e-05,20000000.0,3069328.0,2995192.0,945336.0,885872.0,0.020009604513470468,0.05077456387801212
