RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,49,15,34,23.78,12,3,9,26.5,108432,34904,50848,12712,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
2,51,15,36,24.08,11,3,8,26.45,111856,33520,47352,12712,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
3,48,15,33,23.33,11,3,8,25.73,109616,36224,49920,13568,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
4,48,15,33,23.17,11,3,8,25.73,88344,29824,49920,13568,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
5,45,14,31,24.0,12,4,8,26.17,91192,27816,53160,16808,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
6,51,16,35,24.65,11,3,8,26.64,112088,36296,44192,12200,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
7,49,15,34,24.27,8,2,6,26.5,118728,36608,32416,8104,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
8,48,15,33,24.25,8,2,6,26.25,117576,37632,31392,7848,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
9,50,16,34,24.4,11,3,8,26.09,124808,41200,44192,12200,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
10,44,14,30,24.64,10,3,7,26.2,119112,38016,38384,11344,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
11,49,15,34,24.45,6,2,4,26.67,123544,41096,25424,8104,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
12,49,15,34,24.06,8,2,6,26.0,136568,44352,35840,8960,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
13,46,14,32,23.91,9,3,6,26.11,119336,37672,32320,11344,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
14,47,14,33,24.36,8,2,6,26.5,133864,41992,36864,9216,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
15,50,15,35,24.0,8,2,6,26.25,138248,43728,36864,9216,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
16,52,16,36,24.13,8,2,6,26.25,157064,50672,36864,9216,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
17,48,15,33,24.17,10,3,7,26.4,131384,43576,42832,12456,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
18,52,16,36,24.58,8,2,6,26.25,141072,44216,35840,8960,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
19,48,15,33,24.04,8,2,6,25.75,110896,35608,35840,8960,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
20,46,14,32,24.0,9,3,6,26.33,108880,33608,40104,12456,14,0,51,5,241227-100823_Run_4_Idx_62965,2000,0,4.9999999999999996e-05,20000000,1,0
