RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,115,59,56,5,103,65,38,5
2,118,62,56,5,92,60,32,5
3,122,62,60,5,82,54,28,5
4,115,64,51,5,92,63,29,5
5,113,64,49,5,92,58,34,5
6,125,64,61,5,93,57,36,5
7,122,63,59,5,86,60,26,5
8,122,62,60,5,90,60,30,5
9,119,59,60,5,95,63,32,5
10,131,60,71,5,83,56,27,5
