RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,67,44,23,5,92,72,20,5
2,77,46,31,5,88,69,19,5
3,72,43,29,5,97,70,27,5
4,65,41,24,5,98,69,29,5
5,62,34,28,5,77,62,15,5
6,64,38,26,5,69,50,19,5
7,63,40,23,5,79,52,27,5
8,61,42,19,5,94,71,23,5
9,60,35,25,5,99,74,25,5
10,71,42,29,5,89,68,21,5
