RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,54,37,17,5,76,54,22,5
2,67,42,25,5,81,66,15,5
3,62,41,21,5,71,59,12,5
4,51,34,17,5,81,64,17,5
5,53,33,20,5,71,56,15,5
6,55,37,18,5,86,66,20,5
7,51,32,19,5,73,59,14,5
8,55,33,22,5,70,54,16,5
9,53,30,23,5,62,48,14,5
10,51,31,20,5,70,52,18,5
