RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,108,52,24.54,89,56,33,26.53,26600,18736,30096,19104,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
2,160,97,63,24.66,94,55,39,26.32,24880,15672,31328,18464,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
3,160,101,59,24.12,89,59,30,25.9,22880,14792,28976,19424,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
4,160,104,56,24.52,84,57,27,26.57,23912,15784,28304,19456,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
5,160,108,52,24.59,84,59,25,26.29,25296,17264,28544,20064,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
6,160,103,57,24.26,79,56,23,26.09,23960,15688,26672,18992,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
7,160,103,57,23.6,83,57,26,25.53,22680,14784,28048,19264,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
8,160,112,48,24.59,90,56,34,26.53,27760,20416,30480,18960,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
9,160,115,45,23.98,83,54,29,25.67,25976,19664,27584,17920,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
10,160,106,54,24.28,88,55,33,26.07,24560,16584,28288,18160,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
11,160,97,63,24.64,84,55,29,26.42,24240,14704,28560,18832,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
12,160,101,59,24.46,85,56,29,26.36,23880,15008,28304,18848,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
13,160,104,56,24.27,79,55,24,26.27,24368,15776,26544,18704,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
14,160,107,53,24.58,78,55,23,26.56,25232,17624,26944,19088,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
15,160,101,59,24.14,84,57,27,26.12,24728,15424,27584,19056,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
16,160,107,53,24.48,84,56,28,26.38,25752,17664,27616,18544,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
17,160,107,53,24.24,82,55,27,26.12,25168,17176,26288,17968,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
18,160,115,45,24.2,90,54,36,26.33,29176,22056,30560,18368,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
19,160,109,51,24.25,87,54,33,26.17,24424,16648,28816,18192,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
20,160,105,55,24.55,90,57,33,26.49,24320,15944,30032,19200,2,15000000,51,5,241227-101534_Run_21_Idx_42896,2000,15000000,4.9999999999999996e-05,20000000,1,0
