RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,127,75,52,5,103,73,30,5
2,128,76,52,5,116,80,36,5
3,137,73,64,5,118,86,32,5
4,127,75,52,5,114,86,28,5
5,129,76,53,5,133,101,32,5
6,127,77,50,5,110,80,30,5
7,137,80,57,5,106,82,24,5
8,129,76,53,5,106,84,22,5
9,127,71,56,5,118,82,36,5
10,132,77,55,5,118,87,31,5
