RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,173,115,58,5,140,95,45,5
2,171,108,63,5,145,102,43,5
3,165,112,53,5,142,104,38,5
4,178,112,66,5,168,115,53,5
5,167,114,53,5,135,99,36,5
6,177,115,62,5,125,91,34,5
7,175,111,64,5,154,112,42,5
8,167,110,57,5,148,99,49,5
9,167,111,56,5,139,97,42,5
10,173,108,65,5,142,93,49,5
