,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
32,13,94,93,1,4.12,26,22,4,4.15,28328,28040,8792,6872,7,9500000,51,5,-25,241231-155904_Run_23_Idx_56820,2000,9500000,5e-05,1000000,566560.0,560800.0,175840.0,137440.0,0.010638297872340425,0.15384615384615385
33,14,97,90,7,4.22,23,21,2,3.7,30064,27280,7296,6432,7,9500000,51,5,-25,241231-155904_Run_23_Idx_56820,2000,9500000,5e-05,1000000,601280.0,545600.0,145920.0,128640.0,0.07216494845360824,0.08695652173913043
34,15,94,92,2,4.07,24,22,2,3.67,27600,27024,7632,6768,7,9500000,51,5,-25,241231-155904_Run_23_Idx_56820,2000,9500000,5e-05,1000000,552000.0,540480.0,152640.0,135360.0,0.02127659574468085,0.08333333333333333
35,16,96,90,6,4.11,23,21,2,3.87,29048,26552,7560,6696,7,9500000,51,5,-25,241231-155904_Run_23_Idx_56820,2000,9500000,5e-05,1000000,580960.0,531040.0,151200.0,133920.0,0.0625,0.08695652173913043
36,17,94,91,3,4.04,22,19,3,3.77,27504,26640,7040,5976,7,9500000,51,5,-25,241231-155904_Run_23_Idx_56820,2000,9500000,5e-05,1000000,550080.0,532800.0,140800.0,119520.0,0.031914893617021274,0.13636363636363635
37,18,95,92,3,4.18,23,20,3,3.96,28976,27920,7504,6320,7,9500000,51,5,-25,241231-155904_Run_23_Idx_56820,2000,9500000,5e-05,1000000,579520.0,558400.0,150080.0,126400.0,0.031578947368421054,0.13043478260869565
38,19,95,92,3,3.99,25,21,4,4.04,27968,26720,8816,6800,7,9500000,51,5,-25,241231-155904_Run_23_Idx_56820,2000,9500000,5e-05,1000000,559360.0,534400.0,176320.0,136000.0,0.031578947368421054,0.16
39,20,97,91,6,4.05,22,20,2,3.82,28792,26296,7136,6272,7,9500000,51,5,-25,241231-155904_Run_23_Idx_56820,2000,9500000,5e-05,1000000,575840.0,525920.0,142720.0,125440.0,0.061855670103092786,0.09090909090909091
40,1,160,157,3,14.57,49,46,3,15.59,58728,57216,24792,22712,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1174560.0,1144320.0,495840.0,454240.0,0.01875,0.061224489795918366
41,2,160,160,0,14.29,48,45,3,15.19,55696,55696,23928,22096,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1113920.0,1113920.0,478560.0,441920.0,0.0,0.0625
42,3,160,160,0,14.11,49,46,3,15.02,57072,57072,24480,22464,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1141440.0,1141440.0,489600.0,449280.0,0.0,0.061224489795918366
43,4,160,160,0,14.16,49,45,4,15.2,55912,55912,24608,22048,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1118240.0,1118240.0,492160.0,440960.0,0.0,0.08163265306122448
44,5,160,157,3,14.09,47,45,2,15.17,59168,57704,22408,21256,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1183360.0,1154080.0,448160.0,425120.0,0.01875,0.0425531914893617
45,6,160,159,1,14.37,48,45,3,15.33,57960,57608,23560,21784,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1159200.0,1152160.0,471200.0,435680.0,0.00625,0.0625
46,7,160,158,2,14.71,50,46,4,15.58,62512,61024,25016,22384,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1250240.0,1220480.0,500320.0,447680.0,0.0125,0.08
47,8,160,160,0,14.58,51,46,5,15.51,58424,58424,26360,22728,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1168480.0,1168480.0,527200.0,454560.0,0.0,0.09803921568627451
48,9,160,157,3,14.45,48,46,2,15.08,61696,59560,22832,21488,4,9500000,51,5,-40,241231-160516_Run_34_Idx_56370,2000,9500000,5e-05,1000000,1233920.0,1191200.0,456640.0,429760.0,0.01875,0.041666666666666664
