RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,99,70,29,5,105,86,19,5
2,96,69,27,5,105,83,22,5
3,95,70,25,5,103,86,17,5
4,95,68,27,5,100,85,15,5
5,97,71,26,5,103,83,20,5
6,95,72,23,5,107,79,28,5
7,102,74,28,5,102,83,19,5
8,97,69,28,5,104,85,19,5
9,101,71,30,5,98,83,15,5
10,90,71,19,5,96,82,14,5
