RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,125,76,49,5,101,74,27,5
2,129,81,48,5,108,76,32,5
3,127,80,47,5,130,97,33,5
4,138,78,60,5,99,77,22,5
5,137,79,58,5,118,88,30,5
6,138,77,61,5,106,82,24,5
7,131,76,55,5,123,94,29,5
8,138,79,59,5,118,86,32,5
9,127,77,50,5,133,98,35,5
10,133,75,58,5,115,81,34,5
