RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,129,31,1.03,72,57,15,0.47,4384,3496,1888,1448,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
2,160,134,26,0.99,69,57,12,0.28,4400,3576,1736,1448,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
3,160,129,31,0.92,69,59,10,0.13,4256,3408,1696,1456,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
4,160,131,29,0.99,71,60,11,0.18,4368,3520,1784,1520,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
5,160,133,27,0.92,70,59,11,0.29,4288,3512,1840,1496,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
6,160,136,24,0.85,74,60,14,0.41,4256,3600,1816,1480,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
7,160,127,33,1.02,75,60,15,0.24,4288,3432,1880,1520,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
8,160,133,27,0.92,73,59,14,0.33,4272,3520,1912,1496,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
9,160,134,26,0.89,71,59,12,0.2,4208,3512,1744,1456,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
10,160,133,27,1.03,74,57,17,0.31,4344,3616,1816,1408,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
11,160,133,27,0.91,74,57,17,0.26,4224,3504,1856,1448,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
12,160,135,25,1.15,75,59,16,0.13,4456,3744,1840,1456,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
13,160,131,29,1.04,70,58,12,0.49,4312,3488,1760,1472,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
14,160,133,27,0.98,69,59,10,0.33,4504,3680,1736,1496,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
15,160,132,28,0.78,71,58,13,0.34,4104,3368,1824,1472,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
16,160,137,23,0.98,72,59,13,0.19,4328,3696,1728,1416,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
17,160,129,31,0.92,69,59,10,0.25,4152,3376,1736,1496,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
18,160,136,24,0.8,74,58,16,0.2,4168,3536,1896,1472,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
19,160,133,27,1.01,73,56,17,0.34,4296,3584,1792,1384,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
20,160,134,26,1.12,74,59,15,0.19,4448,3640,1856,1496,2,4000000,51,5,241228-125922_Run_1_Idx_24531,2000,4000000,4.9999999999999996e-05,12000000,1,0
