RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,191,153,38,5,126,100,26,5
2,192,149,43,5,122,100,22,5
3,187,151,36,5,182,149,33,5
4,185,148,37,5,149,123,26,5
5,187,151,36,5,175,136,39,5
6,185,152,33,5,182,150,32,5
7,184,153,31,5,185,152,33,5
8,192,155,37,5,173,144,29,5
9,197,149,48,5,142,117,25,5
10,192,149,43,5,137,114,23,5
