RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,20,12,8,3.15,13,4,9,0.0,15464,6888,1832,536,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
2,19,12,7,3.26,11,3,8,0.27,15656,8208,1584,432,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
3,20,11,9,2.2,12,3,9,0.25,10880,5936,1728,432,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
4,21,12,9,2.67,12,3,9,0.25,17488,7200,1728,432,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
5,24,11,13,1.71,15,4,11,0.27,11472,5904,2160,576,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
6,21,12,9,1.95,15,4,11,0.27,7488,5464,1880,496,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
7,17,12,5,2.47,10,3,7,0.1,9600,6040,1440,432,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
8,20,12,8,2.5,9,3,6,0.0,13552,7080,1256,392,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
9,17,10,7,1.82,9,3,6,0.44,9608,5256,1136,392,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
10,21,12,9,2.19,9,3,6,0.0,13376,6384,1296,432,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
11,18,10,8,2.11,9,3,6,0.0,13680,5584,1296,432,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
12,14,10,4,4.14,13,4,9,0.46,11232,7872,1712,536,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
13,23,12,11,2.48,9,3,6,0.11,18928,7152,1136,392,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
14,15,11,4,1.73,13,4,9,0.0,9632,5216,1872,576,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
15,21,12,9,1.52,13,4,9,0.0,9720,5664,1872,576,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
16,21,12,9,1.9,13,4,9,0.0,13424,6832,1712,536,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
17,21,12,9,1.29,13,4,9,0.08,8584,5392,1872,576,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
18,22,11,11,1.77,13,4,9,0.0,11776,5280,1872,576,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
19,20,12,8,2.0,12,4,8,0.08,9032,5128,1608,536,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
20,21,12,9,3.0,11,3,8,0.09,14512,7424,1584,432,14,9000000,51,5,241228-132749_Run_4_Idx_69692,2000,9000000,4.9999999999999996e-05,2000000,1,0
