RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,60,37,23,5,91,73,18,5
2,66,40,26,5,92,69,23,5
3,77,43,34,5,90,64,26,5
4,64,39,25,5,86,61,25,5
5,62,36,26,5,84,60,24,5
6,76,48,28,5,73,49,24,5
7,73,43,30,5,77,56,21,5
8,66,45,21,5,93,70,23,5
9,65,39,26,5,91,72,19,5
10,59,33,26,5,93,71,22,5
