,Unnamed: 0,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
0,0.0,1.0,320.0,80.0,240.0,26.3,304.0,95.0,209.0,25.58,494080.0,123520.0,1279384.0,356096.0,2.0,0.0,51.0,10.0,0.0,340.0,0.0,5e-05,20000000.0,4940800.0,1235200.0,12793840.0,3560960.0,0.75,0.6875
1,1.0,1.0,290.0,78.0,212.0,26.59,95.0,25.0,70.0,27.0,4720392.0,1265256.0,2320888.0,610760.0,7.0,0.0,51.0,10.0,0.0,150.0,0.0,5e-05,20000000.0,47203920.0,12652560.0,23208880.0,6107600.0,0.7310344827586207,0.7368421052631579
2,2.0,1.0,320.0,80.0,240.0,26.5,171.0,54.0,117.0,25.26,1942144.0,485536.0,1768816.0,496672.0,4.0,0.0,51.0,10.0,0.0,1300.0,0.0,5e-05,20000000.0,19421440.0,4855360.0,17688160.0,4966720.0,0.75,0.6842105263157895
3,3.0,1.0,290.0,86.0,204.0,21.18,95.0,30.0,65.0,22.29,2967592.0,837800.0,1840384.0,511480.0,7.0,0.0,51.0,10.0,0.0,2300.0,0.0,5e-05,20000000.0,29675920.0,8378000.0,18403840.0,5114800.0,0.7034482758620689,0.6842105263157895
4,4.0,1.0,320.0,107.0,213.0,23.83,304.0,89.0,215.0,25.58,421496.0,118760.0,1201192.0,329216.0,2.0,0.0,51.0,10.0,0.0,2610.0,0.0,5e-05,20000000.0,4214960.0,1187600.0,12011920.0,3292160.0,0.665625,0.7072368421052632
5,5.0,1.0,320.0,80.0,240.0,26.5,171.0,45.0,126.0,27.0,1915904.0,478976.0,1975848.0,519960.0,4.0,0.0,51.0,10.0,0.0,820.0,0.0,5e-05,20000000.0,19159040.0,4789760.0,19758480.0,5199600.0,0.75,0.7368421052631579
6,6.0,1.0,160.0,44.0,116.0,25.89,38.0,12.0,26.0,25.58,5021520.0,1309352.0,2143280.0,598048.0,14.0,0.0,51.0,10.0,0.0,420.0,0.0,5e-05,20000000.0,50215200.0,13093520.0,21432800.0,5980480.0,0.725,0.6842105263157895
7,7.0,1.0,320.0,102.0,218.0,23.26,171.0,51.0,120.0,25.58,1399840.0,380600.0,1795696.0,482528.0,4.0,0.0,51.0,10.0,0.0,2490.0,0.0,5e-05,20000000.0,13998400.0,3806000.0,17956960.0,4825280.0,0.68125,0.7017543859649122
8,8.0,1.0,320.0,80.0,240.0,26.54,171.0,54.0,117.0,25.58,1942144.0,485536.0,1875152.0,523256.0,4.0,0.0,51.0,10.0,0.0,100.0,0.0,5e-05,20000000.0,19421440.0,4855360.0,18751520.0,5232560.0,0.75,0.6842105263157895
9,9.0,1.0,290.0,78.0,212.0,24.03,95.0,26.0,69.0,25.03,3532072.0,955336.0,1972576.0,534184.0,7.0,0.0,51.0,10.0,0.0,3220.0,0.0,5e-05,20000000.0,35320720.0,9553360.0,19725760.0,5341840.0,0.7310344827586207,0.7263157894736842
10,10.0,1.0,160.0,43.0,117.0,25.52,38.0,12.0,26.0,24.32,4805928.0,1269096.0,1913008.0,540480.0,14.0,0.0,51.0,10.0,0.0,600.0,0.0,5e-05,20000000.0,48059280.0,12690960.0,19130080.0,5404800.0,0.73125,0.6842105263157895
11,11.0,1.0,320.0,94.0,226.0,24.99,304.0,80.0,224.0,27.0,452272.0,121200.0,1361920.0,358400.0,2.0,0.0,51.0,10.0,0.0,1290.0,0.0,5e-05,20000000.0,4522720.0,1212000.0,13619200.0,3584000.0,0.70625,0.7368421052631579
12,12.0,1.0,290.0,81.0,209.0,24.33,95.0,26.0,69.0,22.71,3915752.0,1079360.0,1498536.0,416016.0,7.0,0.0,51.0,10.0,0.0,2720.0,0.0,5e-05,20000000.0,39157520.0,10793600.0,14985360.0,4160160.0,0.7206896551724138,0.7263157894736842
13,13.0,1.0,320.0,80.0,240.0,26.0,304.0,90.0,214.0,25.58,479744.0,119936.0,1214224.0,333696.0,2.0,0.0,51.0,10.0,0.0,2350.0,0.0,5e-05,20000000.0,4797440.0,1199360.0,12142240.0,3336960.0,0.75,0.7039473684210527
14,14.0,1.0,160.0,43.0,117.0,23.93,38.0,10.0,28.0,24.16,3723872.0,973976.0,1452464.0,364048.0,14.0,0.0,51.0,10.0,0.0,3100.0,0.0,5e-05,20000000.0,37238720.0,9739760.0,14524640.0,3640480.0,0.73125,0.7368421052631579
15,15.0,1.0,290.0,80.0,210.0,25.93,95.0,28.0,67.0,25.58,4446472.0,1181272.0,2235136.0,614728.0,7.0,0.0,51.0,10.0,0.0,1610.0,0.0,5e-05,20000000.0,44464720.0,11812720.0,22351360.0,6147280.0,0.7241379310344828,0.7052631578947368
16,16.0,1.0,320.0,89.0,231.0,25.15,304.0,80.0,224.0,27.0,420248.0,109256.0,1361920.0,358400.0,2.0,0.0,51.0,10.0,0.0,3560.0,0.0,5e-05,20000000.0,4202480.0,1092560.0,13619200.0,3584000.0,0.721875,0.7368421052631579
17,17.0,1.0,320.0,99.0,221.0,24.04,171.0,54.0,117.0,25.11,1563840.0,417200.0,1644360.0,465336.0,4.0,0.0,51.0,10.0,0.0,2100.0,0.0,5e-05,20000000.0,15638400.0,4172000.0,16443600.0,4653360.0,0.690625,0.6842105263157895
18,18.0,1.0,290.0,84.0,206.0,25.23,95.0,35.0,60.0,23.59,4275272.0,1133144.0,2037776.0,607376.0,7.0,0.0,51.0,10.0,0.0,1500.0,0.0,5e-05,20000000.0,42752720.0,11331440.0,20377760.0,6073760.0,0.7103448275862069,0.631578947368421
19,19.0,1.0,290.0,78.0,212.0,26.4,95.0,25.0,70.0,27.0,4703272.0,1248136.0,2320888.0,610760.0,7.0,0.0,51.0,10.0,0.0,580.0,0.0,5e-05,20000000.0,47032720.0,12481360.0,23208880.0,6107600.0,0.7310344827586207,0.7368421052631579
20,20.0,1.0,320.0,90.0,230.0,20.09,171.0,53.0,118.0,17.39,1154584.0,308128.0,573064.0,183464.0,4.0,0.0,51.0,10.0,0.0,4720.0,0.0,5e-05,20000000.0,11545840.0,3081280.0,5730640.0,1834640.0,0.71875,0.6900584795321637
21,21.0,1.0,320.0,108.0,212.0,20.15,304.0,103.0,201.0,18.69,307552.0,86720.0,849328.0,235552.0,2.0,0.0,51.0,10.0,0.0,4550.0,0.0,5e-05,20000000.0,3075520.0,867200.0,8493280.0,2355520.0,0.6625,0.6611842105263158
22,22.0,1.0,320.0,80.0,240.0,26.65,304.0,80.0,224.0,27.0,494080.0,123520.0,1361920.0,358400.0,2.0,0.0,51.0,10.0,0.0,1860.0,0.0,5e-05,20000000.0,4940800.0,1235200.0,13619200.0,3584000.0,0.75,0.7368421052631579
23,23.0,1.0,160.0,43.0,117.0,26.56,38.0,10.0,28.0,27.0,5355000.0,1425952.0,2258416.0,594320.0,14.0,0.0,51.0,10.0,0.0,450.0,0.0,5e-05,20000000.0,53550000.0,14259520.0,22584160.0,5943200.0,0.73125,0.7368421052631579
24,24.0,1.0,320.0,92.0,228.0,25.15,304.0,80.0,224.0,27.0,434720.0,114272.0,1361920.0,358400.0,2.0,0.0,51.0,10.0,0.0,2190.0,0.0,5e-05,20000000.0,4347200.0,1142720.0,13619200.0,3584000.0,0.7125,0.7368421052631579
25,25.0,1.0,320.0,87.0,233.0,21.89,171.0,52.0,119.0,22.11,1365720.0,346848.0,1313344.0,341944.0,4.0,0.0,51.0,10.0,0.0,4960.0,0.0,5e-05,20000000.0,13657200.0,3468480.0,13133440.0,3419440.0,0.728125,0.695906432748538
26,26.0,1.0,290.0,78.0,212.0,25.76,95.0,26.0,69.0,25.58,4549192.0,1196776.0,2130504.0,574008.0,7.0,0.0,51.0,10.0,0.0,2350.0,0.0,5e-05,20000000.0,45491920.0,11967760.0,21305040.0,5740080.0,0.7310344827586207,0.7263157894736842
27,27.0,1.0,320.0,80.0,240.0,26.5,171.0,45.0,126.0,27.0,1942144.0,485536.0,1975848.0,519960.0,4.0,0.0,51.0,10.0,0.0,120.0,0.0,5e-05,20000000.0,19421440.0,4855360.0,19758480.0,5199600.0,0.75,0.7368421052631579
28,28.0,1.0,290.0,78.0,212.0,25.77,95.0,25.0,70.0,25.58,4405192.0,1177896.0,1848216.0,492592.0,7.0,0.0,51.0,10.0,0.0,3690.0,0.0,5e-05,20000000.0,44051920.0,11778960.0,18482160.0,4925920.0,0.7310344827586207,0.7368421052631579
29,29.0,1.0,320.0,80.0,240.0,26.48,171.0,45.0,126.0,27.0,1915904.0,478976.0,1975848.0,519960.0,4.0,0.0,51.0,10.0,0.0,1570.0,0.0,5e-05,20000000.0,19159040.0,4789760.0,19758480.0,5199600.0,0.75,0.7368421052631579
30,30.0,1.0,290.0,77.0,213.0,23.8,95.0,26.0,69.0,21.36,3737512.0,988768.0,1552416.0,416016.0,7.0,0.0,51.0,10.0,0.0,3700.0,0.0,5e-05,20000000.0,37375120.0,9887680.0,15524160.0,4160160.0,0.7344827586206897,0.7263157894736842
31,31.0,1.0,160.0,44.0,116.0,25.81,38.0,10.0,28.0,25.58,4765424.0,1290152.0,1797872.0,479184.0,14.0,0.0,51.0,10.0,0.0,1310.0,0.0,5e-05,20000000.0,47654240.0,12901520.0,17978720.0,4791840.0,0.725,0.7368421052631579
32,32.0,1.0,320.0,116.0,204.0,21.96,304.0,108.0,196.0,23.89,383264.0,114200.0,1118656.0,331800.0,2.0,0.0,51.0,10.0,0.0,2340.0,0.0,5e-05,20000000.0,3832640.0,1142000.0,11186560.0,3318000.0,0.6375,0.6447368421052632
33,33.0,1.0,320.0,94.0,226.0,25.25,304.0,80.0,224.0,27.0,452048.0,119536.0,1361920.0,358400.0,2.0,0.0,51.0,10.0,0.0,830.0,0.0,5e-05,20000000.0,4520480.0,1195360.0,13619200.0,3584000.0,0.70625,0.7368421052631579
34,34.0,1.0,320.0,80.0,240.0,26.52,171.0,45.0,126.0,27.0,1942144.0,485536.0,1975848.0,519960.0,4.0,0.0,51.0,10.0,0.0,930.0,0.0,5e-05,20000000.0,19421440.0,4855360.0,19758480.0,5199600.0,0.75,0.7368421052631579
35,35.0,1.0,320.0,90.0,230.0,24.49,304.0,80.0,224.0,27.0,374864.0,98376.0,1361920.0,358400.0,2.0,0.0,51.0,10.0,0.0,4860.0,0.0,5e-05,20000000.0,3748640.0,983760.0,13619200.0,3584000.0,0.71875,0.7368421052631579
36,36.0,1.0,160.0,43.0,117.0,25.96,38.0,10.0,28.0,25.58,5159120.0,1388576.0,1797872.0,479184.0,14.0,0.0,51.0,10.0,0.0,1340.0,0.0,5e-05,20000000.0,51591200.0,13885760.0,17978720.0,4791840.0,0.73125,0.7368421052631579
37,37.0,1.0,160.0,43.0,117.0,23.28,38.0,10.0,28.0,21.32,3601856.0,953072.0,1452464.0,364048.0,14.0,0.0,51.0,10.0,0.0,3460.0,0.0,5e-05,20000000.0,36018560.0,9530720.0,14524640.0,3640480.0,0.73125,0.7368421052631579
38,38.0,1.0,320.0,80.0,240.0,26.65,304.0,80.0,224.0,27.0,494080.0,123520.0,1361920.0,358400.0,2.0,0.0,51.0,10.0,0.0,3990.0,0.0,5e-05,20000000.0,4940800.0,1235200.0,13619200.0,3584000.0,0.75,0.7368421052631579
39,39.0,1.0,160.0,43.0,117.0,24.07,38.0,10.0,28.0,25.58,3661104.0,953072.0,1797872.0,479184.0,14.0,0.0,51.0,10.0,0.0,3950.0,0.0,5e-05,20000000.0,36611040.0,9530720.0,17978720.0,4791840.0,0.73125,0.7368421052631579
40,40.0,1.0,160.0,44.0,116.0,25.42,38.0,11.0,27.0,25.58,4823704.0,1250104.0,2028144.0,538616.0,14.0,0.0,51.0,10.0,0.0,1260.0,0.0,5e-05,20000000.0,48237040.0,12501040.0,20281440.0,5386160.0,0.725,0.7105263157894737
41,41.0,1.0,290.0,79.0,211.0,25.75,95.0,25.0,70.0,27.0,4326632.0,1146224.0,2320888.0,610760.0,7.0,0.0,51.0,10.0,0.0,2870.0,0.0,5e-05,20000000.0,43266320.0,11462240.0,23208880.0,6107600.0,0.7275862068965517,0.7368421052631579
42,42.0,1.0,290.0,78.0,212.0,26.64,95.0,25.0,70.0,27.0,4781832.0,1280616.0,2320888.0,610760.0,7.0,0.0,51.0,10.0,0.0,130.0,0.0,5e-05,20000000.0,47818320.0,12806160.0,23208880.0,6107600.0,0.7310344827586207,0.7368421052631579
43,43.0,1.0,290.0,83.0,207.0,24.57,95.0,27.0,68.0,25.58,4114152.0,1096336.0,2209272.0,601152.0,7.0,0.0,51.0,10.0,0.0,2030.0,0.0,5e-05,20000000.0,41141520.0,10963360.0,22092720.0,6011520.0,0.7137931034482758,0.7157894736842105
44,44.0,1.0,320.0,104.0,216.0,20.72,304.0,94.0,210.0,21.31,349360.0,99328.0,811520.0,235736.0,2.0,0.0,51.0,10.0,0.0,4300.0,0.0,5e-05,20000000.0,3493600.0,993280.0,8115200.0,2357360.0,0.675,0.6907894736842105
45,45.0,1.0,320.0,80.0,240.0,25.91,171.0,54.0,117.0,19.23,1942144.0,485536.0,779504.0,205840.0,4.0,0.0,51.0,10.0,0.0,4410.0,0.0,5e-05,20000000.0,19421440.0,4855360.0,7795040.0,2058400.0,0.75,0.6842105263157895
46,46.0,1.0,290.0,78.0,212.0,25.92,95.0,25.0,70.0,25.63,4240264.0,1145224.0,1857752.0,494976.0,7.0,0.0,51.0,10.0,0.0,1920.0,0.0,5e-05,20000000.0,42402640.0,11452240.0,18577520.0,4949760.0,0.7310344827586207,0.7368421052631579
47,47.0,1.0,320.0,96.0,224.0,20.61,171.0,54.0,117.0,20.42,1081928.0,296296.0,845296.0,258304.0,4.0,0.0,51.0,10.0,0.0,4430.0,0.0,5e-05,20000000.0,10819280.0,2962960.0,8452960.0,2583040.0,0.7,0.6842105263157895
48,48.0,1.0,160.0,43.0,117.0,26.45,38.0,10.0,28.0,27.0,5277976.0,1406696.0,2258416.0,594320.0,14.0,0.0,51.0,10.0,0.0,2470.0,0.0,5e-05,20000000.0,52779760.0,14066960.0,22584160.0,5943200.0,0.73125,0.7368421052631579
49,49.0,1.0,160.0,43.0,117.0,22.74,38.0,10.0,28.0,23.05,3525440.0,933968.0,1452464.0,364048.0,14.0,0.0,51.0,10.0,0.0,3520.0,0.0,5e-05,20000000.0,35254400.0,9339680.0,14524640.0,3640480.0,0.73125,0.7368421052631579
