RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,54,42,12,5,78,62,16,5
2,63,45,18,5,69,57,12,5
3,66,43,23,5,73,59,14,5
4,65,43,22,5,98,75,23,5
5,67,43,24,5,75,60,15,5
6,60,37,23,5,73,58,15,5
7,47,34,13,5,62,47,15,5
8,56,38,18,5,60,46,14,5
9,56,39,17,5,79,60,19,5
10,86,57,29,5,69,49,20,5
