RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,145,90,55,5,102,76,26,5
2,140,87,53,5,88,64,24,5
3,134,89,45,5,109,80,29,5
4,140,85,55,5,123,85,38,5
5,144,87,57,5,138,103,35,5
6,135,86,49,5,108,81,27,5
7,136,83,53,5,119,87,32,5
8,141,85,56,5,121,91,30,5
9,138,87,51,5,117,86,31,5
10,145,87,58,5,113,86,27,5
