RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,128,32,0.85,68,55,13,0.06,4336,3448,1632,1320,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
2,160,132,28,0.8,74,58,16,0.03,4376,3504,1776,1392,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
3,160,124,36,0.72,72,55,17,0.01,4264,3248,1728,1320,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
4,160,125,35,0.79,70,59,11,0.04,4320,3344,1680,1416,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
5,160,127,33,0.75,71,59,12,0.06,4240,3344,1704,1416,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
6,160,134,26,0.74,67,57,10,0.09,4240,3536,1608,1368,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
7,160,128,32,0.78,72,58,14,0.06,4264,3432,1728,1392,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
8,160,133,27,0.77,70,58,12,0.03,4216,3504,1680,1392,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
9,160,130,30,0.76,75,59,16,0.01,4160,3392,1800,1416,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
10,160,134,26,0.79,74,58,16,0.01,4304,3568,1776,1392,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
11,160,132,28,0.71,67,54,13,0.03,4232,3456,1608,1296,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
12,160,135,25,0.94,67,56,11,0.07,4432,3704,1608,1344,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
13,160,131,29,0.77,69,57,12,0.1,4328,3464,1656,1368,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
14,160,127,33,0.79,68,56,12,0.06,4384,3464,1632,1344,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
15,160,130,30,0.58,68,54,14,0.03,4080,3296,1632,1296,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
16,160,125,35,0.78,69,57,12,0.01,4384,3376,1656,1368,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
17,160,132,28,0.66,70,55,15,0.04,4104,3408,1680,1320,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
18,160,134,26,0.61,70,55,15,0.06,4080,3424,1680,1320,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
19,160,136,24,0.75,75,58,17,0.08,4232,3592,1800,1392,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
20,160,132,28,0.88,69,55,14,0.07,4456,3560,1656,1320,2,1000000,51,5,241228-123851_Run_1_Idx_43106,2000,1000000,4.9999999999999996e-05,18000000,1,0
