RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,165,123,42,5,171,144,27,5
2,164,123,41,5,179,147,32,5
3,165,126,39,5,119,96,23,5
4,166,121,45,5,123,105,18,5
5,165,122,43,5,149,120,29,5
6,169,124,45,5,192,148,44,5
7,162,123,39,5,143,115,28,5
8,163,121,42,5,173,144,29,5
9,165,125,40,5,136,114,22,5
10,169,126,43,5,186,150,36,5
