,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
101,2,24,19,5,1.96,11,3,8,0.0,13944,7776,1584,432,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,278880.0,155520.0,31680.0,8640.0,0.20833333333333334,0.7272727272727273
102,3,24,19,5,2.33,13,4,9,0.46,17024,9128,1872,576,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,340480.0,182560.0,37440.0,11520.0,0.20833333333333334,0.6923076923076923
103,4,27,19,8,1.74,13,4,9,0.08,15672,7736,1872,576,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,313440.0,154720.0,37440.0,11520.0,0.2962962962962963,0.6923076923076923
104,5,24,19,5,1.88,13,4,9,0.0,13856,7456,1872,576,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,277120.0,149120.0,37440.0,11520.0,0.20833333333333334,0.6923076923076923
105,6,22,19,3,2.0,13,4,9,0.38,10496,7112,2000,608,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,209920.0,142240.0,40000.0,12160.0,0.13636363636363635,0.6923076923076923
106,7,22,19,3,1.82,13,4,9,0.15,9832,7480,1872,576,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,196640.0,149600.0,37440.0,11520.0,0.13636363636363635,0.6923076923076923
107,8,24,19,5,2.25,13,4,9,0.23,12448,7088,1872,576,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,248960.0,141760.0,37440.0,11520.0,0.20833333333333334,0.6923076923076923
108,9,22,20,2,1.55,12,4,8,0.25,8632,6864,1728,576,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,172640.0,137280.0,34560.0,11520.0,0.09090909090909091,0.6666666666666666
109,10,21,17,4,1.48,9,3,6,0.11,9376,5712,1296,432,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,187520.0,114240.0,25920.0,8640.0,0.19047619047619047,0.6666666666666666
110,11,27,20,7,1.78,13,4,9,0.0,12720,6984,1872,576,14,9500000,51,5,241230-172515_Run_44_Idx_64514,2000,9500000,1.0190909090909092e-05,1000000,254400.0,139680.0,37440.0,11520.0,0.25925925925925924,0.6923076923076923
