RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,196,161,35,5,207,190,17,5
2,196,164,32,5,215,194,21,5
3,194,160,34,5,208,192,16,5
4,197,165,32,5,211,191,20,5
5,195,164,31,5,209,189,20,5
6,197,161,36,5,210,190,20,5
7,196,164,32,5,207,188,19,5
8,195,162,33,5,212,189,23,5
9,194,158,36,5,207,187,20,5
10,194,164,30,5,204,190,14,5
