     ,RNTI ,Frame ,Slot ,Grant type ,RBG                              ,Start Sym ,Num Sym ,MCS ,NumLayers ,HARQ ID ,NDI Flag ,RV ,Tx Type ,FdbkOffst              ,CQIs
 459 ,   7 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,        4 ,      2 ,  5 ,        1 ,     11 ,       1 , 3 ,reTx    ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 460 ,   7 ,    1 ,   1 ,DL         ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      7 ,       1 , 2 ,reTx    ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 461 ,   6 ,    1 ,   1 ,DL         ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      7 ,       1 , 2 ,reTx    ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 462 ,  10 ,    1 ,   1 ,DL         ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      0 ,       1 , 2 ,reTx    ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 463 ,   1 ,    1 ,   1 ,DL         ,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,     11 ,       1 , 3 ,reTx    ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 464 ,   5 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      6 ,       0 , 3 ,reTx    ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 465 ,   2 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      6 ,       0 , 3 ,reTx    ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 466 ,   4 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      0 ,       1 , 2 ,reTx    ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 467 ,   9 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,     11 ,       1 , 3 ,reTx    ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 468 ,   8 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]" ,        6 ,      2 ,  5 ,        1 ,      6 ,       0 , 3 ,reTx    ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 469 ,   3 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,        6 ,      2 ,  5 ,        1 ,      7 ,       1 , 2 ,reTx    ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 470 ,   1 ,    1 ,   1 ,DL         ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,        8 ,      2 ,  5 ,        1 ,      1 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 471 ,   2 ,    1 ,   1 ,DL         ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]" ,        8 ,      2 ,  5 ,        1 ,      1 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 472 ,   3 ,    1 ,   1 ,DL         ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]" ,        8 ,      2 ,  5 ,        1 ,      1 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 473 ,   4 ,    1 ,   1 ,DL         ,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]" ,        8 ,      2 ,  5 ,        1 ,      1 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 474 ,   5 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]" ,        8 ,      2 ,  5 ,        1 ,      1 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 475 ,   6 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]" ,        8 ,      2 ,  5 ,        1 ,      1 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 476 ,   7 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]" ,        8 ,      2 ,  5 ,        1 ,      1 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 477 ,   8 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]" ,        8 ,      2 ,  5 ,        1 ,      1 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 478 ,   9 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]" ,        8 ,      2 ,  5 ,        1 ,      1 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 479 ,  10 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,        8 ,      2 ,  5 ,        1 ,      1 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 480 ,   1 ,    1 ,   1 ,DL         ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,       10 ,      2 ,  5 ,        1 ,      2 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 481 ,   2 ,    1 ,   1 ,DL         ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]" ,       10 ,      2 ,  5 ,        1 ,      2 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 482 ,   3 ,    1 ,   1 ,DL         ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]" ,       10 ,      2 ,  5 ,        1 ,      2 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 483 ,   4 ,    1 ,   1 ,DL         ,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]" ,       10 ,      2 ,  5 ,        1 ,      2 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 484 ,   5 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]" ,       10 ,      2 ,  5 ,        1 ,      2 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 485 ,   6 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]" ,       10 ,      2 ,  5 ,        1 ,      2 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 486 ,   7 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]" ,       10 ,      2 ,  5 ,        1 ,      2 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 487 ,   8 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]" ,       10 ,      2 ,  5 ,        1 ,      2 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 488 ,   9 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]" ,       10 ,      2 ,  5 ,        1 ,      2 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 489 ,  10 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,       10 ,      2 ,  5 ,        1 ,      2 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 490 ,   1 ,    1 ,   1 ,DL         ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,       12 ,      2 ,  5 ,        1 ,      3 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 491 ,   2 ,    1 ,   1 ,DL         ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]" ,       12 ,      2 ,  5 ,        1 ,      3 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 492 ,   3 ,    1 ,   1 ,DL         ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]" ,       12 ,      2 ,  5 ,        1 ,      3 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 493 ,   4 ,    1 ,   1 ,DL         ,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]" ,       12 ,      2 ,  5 ,        1 ,      3 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 494 ,   5 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]" ,       12 ,      2 ,  5 ,        1 ,      3 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 495 ,   6 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]" ,       12 ,      2 ,  5 ,        1 ,      3 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 496 ,   7 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]" ,       12 ,      2 ,  5 ,        1 ,      3 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 497 ,   8 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]" ,       12 ,      2 ,  5 ,        1 ,      3 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 498 ,   9 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]" ,       12 ,      2 ,  5 ,        1 ,      3 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 499 ,  10 ,    1 ,   1 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,       12 ,      2 ,  5 ,        1 ,      3 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 500 ,   1 ,    1 ,   2 ,DL         ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,        0 ,      2 ,  5 ,        1 ,      4 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 501 ,   2 ,    1 ,   2 ,DL         ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]" ,        0 ,      2 ,  5 ,        1 ,      4 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 502 ,   3 ,    1 ,   2 ,DL         ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]" ,        0 ,      2 ,  5 ,        1 ,      4 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 503 ,   4 ,    1 ,   2 ,DL         ,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]" ,        0 ,      2 ,  5 ,        1 ,      4 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 504 ,   5 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]" ,        0 ,      2 ,  5 ,        1 ,      4 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 505 ,   6 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]" ,        0 ,      2 ,  5 ,        1 ,      4 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 506 ,   7 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]" ,        0 ,      2 ,  5 ,        1 ,      4 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 507 ,   8 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]" ,        0 ,      2 ,  5 ,        1 ,      4 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 508 ,   9 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]" ,        0 ,      2 ,  5 ,        1 ,      4 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 509 ,  10 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,        0 ,      2 ,  5 ,        1 ,      4 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 510 ,   1 ,    1 ,   2 ,DL         ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,        2 ,      2 ,  5 ,        1 ,      5 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 511 ,   2 ,    1 ,   2 ,DL         ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]" ,        2 ,      2 ,  5 ,        1 ,      5 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 512 ,   3 ,    1 ,   2 ,DL         ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]" ,        2 ,      2 ,  5 ,        1 ,      5 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 513 ,   4 ,    1 ,   2 ,DL         ,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]" ,        2 ,      2 ,  5 ,        1 ,      5 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 514 ,   5 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]" ,        2 ,      2 ,  5 ,        1 ,      5 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 515 ,   6 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]" ,        2 ,      2 ,  5 ,        1 ,      5 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 516 ,   7 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]" ,        2 ,      2 ,  5 ,        1 ,      5 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 517 ,   8 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]" ,        2 ,      2 ,  5 ,        1 ,      5 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 518 ,   9 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]" ,        2 ,      2 ,  5 ,        1 ,      5 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 519 ,  10 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,        2 ,      2 ,  5 ,        1 ,      5 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 520 ,   1 ,    1 ,   2 ,DL         ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,        4 ,      2 ,  5 ,        1 ,      8 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 521 ,   2 ,    1 ,   2 ,DL         ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]" ,        4 ,      2 ,  5 ,        1 ,      8 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 522 ,   3 ,    1 ,   2 ,DL         ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]" ,        4 ,      2 ,  5 ,        1 ,      8 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 523 ,   4 ,    1 ,   2 ,DL         ,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]" ,        4 ,      2 ,  5 ,        1 ,      8 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 524 ,   5 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]" ,        4 ,      2 ,  5 ,        1 ,      8 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 525 ,   6 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]" ,        4 ,      2 ,  5 ,        1 ,      8 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 526 ,   7 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]" ,        4 ,      2 ,  5 ,        1 ,      8 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 527 ,   8 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]" ,        4 ,      2 ,  5 ,        1 ,      8 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 528 ,   9 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]" ,        4 ,      2 ,  5 ,        1 ,      8 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 529 ,  10 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,        4 ,      2 ,  5 ,        1 ,      8 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 530 ,   1 ,    1 ,   2 ,DL         ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      9 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 531 ,   2 ,    1 ,   2 ,DL         ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      9 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 532 ,   3 ,    1 ,   2 ,DL         ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      9 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 533 ,   4 ,    1 ,   2 ,DL         ,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      9 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 534 ,   5 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      9 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 535 ,   6 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      9 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 536 ,   7 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      9 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 537 ,   8 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]" ,        6 ,      2 ,  5 ,        1 ,      9 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 538 ,   9 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]" ,        6 ,      2 ,  5 ,        1 ,      9 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 539 ,  10 ,    1 ,   2 ,DL         ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]" ,        6 ,      2 ,  5 ,        1 ,      9 ,       1 , 0 ,newTx   ,2                      ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 540 ,   1 ,    1 ,   2 ,UL         ,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]" ,       10 ,      2 ,  5 ,        1 ,      9 ,       1 , 3 ,reTx    ,"array(NA, dtype=<U2)" ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
 541 ,   5 ,    1 ,   2 ,UL         ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]" ,       10 ,      2 ,  5 ,        1 ,      9 ,       1 , 3 ,reTx    ,"array(NA, dtype=<U2)" ,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
